"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.649389062E1,7.017257538E0,-6.666536865E0,3.141966248E-1
4.650388863E1,7.070097656E0,-6.701114960E0,2.775228882E-1
4.651388363E1,7.125482483E0,-6.687343597E0,2.917433167E-1
4.652387963E1,7.164401550E0,-6.670877838E0,3.179388428E-1
4.653387562E1,7.202123108E0,-6.666087799E0,3.165916443E-1
4.654387162E1,7.205565948E0,-6.660998383E0,3.252735901E-1
4.655386762E1,7.203919373E0,-6.611002350E0,3.459306335E-1
4.656386263E1,7.198081512E0,-6.586752777E0,3.174897766E-1
4.657385863E1,7.218439178E0,-6.634952545E0,3.056643677E-1
4.658385463E1,7.215146027E0,-6.674769745E0,2.739303589E-1
4.659385062E1,7.176226959E0,-6.665039978E0,2.627037048E-1
4.660384562E1,7.113657074E0,-6.649322662E0,2.764750671E-1
4.661384162E1,7.072043610E0,-6.705455933E0,2.688409424E-1
4.662383763E1,6.959178314E0,-6.738537140E0,2.216889954E-1
4.663383263E1,6.833439789E0,-6.737339630E0,2.415975952E-1
4.664382863E1,6.813082123E0,-6.791077881E0,2.305206299E-1
4.665382463E1,6.875652008E0,-6.823710022E0,2.679428101E-1
4.666382062E1,7.005132751E0,-6.800508270E0,3.311114502E-1
4.667381662E1,7.168143768E0,-6.761888580E0,4.204756165E-1
4.668381163E1,7.253616028E0,-6.676116943E0,4.727169800E-1
4.669380763E1,7.256909180E0,-6.587950287E0,5.013075256E-1
4.670380363E1,7.229366455E0,-6.561754761E0,4.493655396E-1
4.671379962E1,7.186106415E0,-6.562503204E0,3.050656128E-1
4.672379462E1,7.162305908E0,-6.586902466E0,1.981878662E-1
4.673379062E1,7.178921356E0,-6.636000366E0,1.419049072E-1
4.674378663E1,7.206913147E0,-6.675518188E0,1.311273193E-1
4.675378263E1,7.194189606E0,-6.675817566E0,1.591191101E-1
4.676377763E1,7.106172638E0,-6.647526398E0,2.320175171E-1
4.677377363E1,6.996001740E0,-6.629563751E0,3.037184143E-1
4.678376962E1,6.905140686E0,-6.659501495E0,3.251239014E-1
4.679376996E1,6.830745392E0,-6.686595154E0,3.299139404E-1
4.680376496E1,6.840774536E0,-6.741680603E0,3.162922668E-1
4.681376096E1,6.907386017E0,-6.817273407E0,3.444337463E-1
4.682375696E1,6.991062012E0,-6.869365082E0,3.393443298E-1
4.683375296E1,7.070247345E0,-6.862329712E0,3.740721130E-1
4.684374796E1,7.127877502E0,-6.801256714E0,3.950285339E-1
4.685374396E1,7.202123108E0,-6.716832275E0,3.978726196E-1
4.686373996E1,7.243586884E0,-6.646927643E0,3.948788452E-1
4.687373596E1,7.259453888E0,-6.589596863E0,3.996688843E-1
4.688373096E1,7.263196106E0,-6.588998108E0,3.790118408E-1
4.689372696E1,7.258106689E0,-6.629114685E0,2.939886475E-1
4.690372296E1,7.210355988E0,-6.650819550E0,2.366578674E-1
4.691371896E1,7.147486725E0,-6.697522430E0,1.504371643E-1
4.692371396E1,7.070546722E0,-6.688391418E0,1.236428833E-1
4.693370996E1,7.010521545E0,-6.650520172E0,1.320254517E-1
4.694370596E1,7.003186798E0,-6.628964996E0,2.047741699E-1
4.695370196E1,7.025191040E0,-6.609505463E0,2.865042114E-1
4.696369696E1,7.067552948E0,-6.621779938E0,3.525169373E-1
4.697369296E1,7.154971161E0,-6.699019318E0,4.086502075E-1
4.698368896E1,7.190746765E0,-6.775061188E0,3.824546814E-1
4.699368496E1,7.185807037E0,-6.808741150E0,3.647914124E-1
4.700367996E1,7.169490967E0,-6.776707764E0,3.960763550E-1
4.701367596E1,7.149282990E0,-6.727460175E0,4.318519592E-1
4.702367196E1,7.143445129E0,-6.671476593E0,4.637356567E-1
4.703366796E1,7.133116608E0,-6.614445190E0,4.704716492E-1
4.704366296E1,7.136858826E0,-6.645430756E0,3.941304016E-1
4.705365896E1,7.109765167E0,-6.746171265E0,2.707868958E-1
4.706365496E1,7.032525787E0,-6.744225311E0,1.592687988E-1
4.707365096E1,6.961124268E0,-6.686295776E0,9.220825195E-2
4.708364596E1,6.965914307E0,-6.677913208E0,1.323248291E-1
4.709364196E1,6.975195007E0,-6.716832275E0,2.368075562E-1
4.710363796E1,6.898853760E0,-6.731501770E0,3.171903992E-1
4.711363396E1,6.809040527E0,-6.729855194E0,4.144880676E-1
4.712362896E1,6.852749634E0,-6.806495819E0,4.590953064E-1
4.713362496E1,6.955286407E0,-6.886130219E0,4.454736328E-1
4.714362096E1,7.077282715E0,-6.863377533E0,4.396357727E-1
4.715361696E1,7.175029449E0,-6.752757568E0,4.492158508E-1
4.716361196E1,7.210805054E0,-6.619534607E0,4.800517273E-1
4.717360796E1,7.241191864E0,-6.561455383E0,4.547543335E-1
4.718360396E1,7.225624237E0,-6.538253632E0,3.631448364E-1
4.719359996E1,7.178771667E0,-6.535559235E0,2.643502808E-1
4.720359496E1,7.164551239E0,-6.611301727E0,1.293310547E-1
4.721359096E1,7.135960693E0,-6.662644958E0,2.724334717E-2
4.722358696E1,7.105873260E0,-6.635102234E0,1.826202393E-2
4.723358296E1,7.091503143E0,-6.606062622E0,9.160949707E-2
4.724357796E1,7.074887695E0,-6.584956512E0,2.086660767E-1
4.725357396E1,7.033723297E0,-6.544690247E0,3.809577942E-1
4.726356996E1,6.996600494E0,-6.557713165E0,4.993615723E-1
4.727356596E1,6.980134735E0,-6.619384918E0,5.402265930E-1
4.728356096E1,6.965614929E0,-6.719227295E0,5.037025452E-1
4.729355496E1,6.966063995E0,-6.811136169E0,4.216731262E-1
4.730355096E1,6.980134735E0,-6.859785004E0,3.023712158E-1
4.731354696E1,6.986122284E0,-6.833589478E0,2.427951050E-1
4.732354196E1,7.060367889E0,-6.756200409E0,2.905458069E-1
4.733353796E1,7.182813263E0,-6.708150330E0,3.796105957E-1
4.734353396E1,7.294481049E0,-6.662794647E0,4.881349182E-1
4.735352996E1,7.359745331E0,-6.636299744E0,5.483097839E-1
4.736352496E1,7.401957550E0,-6.705156555E0,5.372328186E-1
4.737352096E1,7.337591400E0,-6.761140137E0,4.686753845E-1
4.738351696E1,7.180118866E0,-6.729256439E0,4.001179504E-1
4.739351296E1,7.010820923E0,-6.684798889E0,3.243754578E-1
4.740350796E1,6.896608429E0,-6.664590912E0,3.047662354E-1
4.741350396E1,6.823710022E0,-6.636748810E0,3.338058472E-1
4.742349996E1,6.824159088E0,-6.613696747E0,3.752696228E-1
4.743349596E1,6.884483643E0,-6.634952545E0,3.788621521E-1
4.744349096E1,6.957681427E0,-6.721472626E0,3.155438232E-1
4.745348696E1,6.963519287E0,-6.788832550E0,2.424957275E-1
4.746348296E1,6.955136719E0,-6.772815857E0,2.083666992E-1
4.747347896E1,6.991361389E0,-6.758595428E0,1.993853760E-1
4.748347496E1,7.062014465E0,-6.726562042E0,3.028202820E-1
4.749346996E1,7.128625946E0,-6.704108734E0,4.438270569E-1
4.750346596E1,7.166946259E0,-6.693480835E0,5.272036743E-1
4.751346196E1,7.180867310E0,-6.689888306E0,5.611830139E-1
4.752345696E1,7.175628204E0,-6.733148346E0,5.081932068E-1
4.753345296E1,7.157216492E0,-6.812183990E0,3.683839417E-1
4.754344896E1,7.120243378E0,-6.834188232E0,2.357597351E-1
4.755344496E1,7.032675476E0,-6.710245972E0,1.716929626E-1
4.756343996E1,6.992558899E0,-6.628964996E0,2.098635864E-1
4.757343596E1,6.998097382E0,-6.662644958E0,2.466870117E-1
4.758343196E1,6.965614929E0,-6.729855194E0,2.540217590E-1
4.759342796E1,6.824159088E0,-6.749763794E0,2.418969727E-1
4.760342396E1,6.750362549E0,-6.791526947E0,2.309696960E-1
4.761341896E1,6.781797180E0,-6.876400452E0,2.047741699E-1
4.762341496E1,6.886878662E0,-6.922803955E0,2.299218750E-1
4.763341096E1,7.012018433E0,-6.903643799E0,3.251239014E-1
4.764340696E1,7.121141510E0,-6.794820099E0,4.212240601E-1
4.765340196E1,7.206164703E0,-6.667734375E0,5.266049194E-1
4.766339796E1,7.270830231E0,-6.633006592E0,5.511538696E-1
4.767339396E1,7.304510193E0,-6.589596863E0,4.845423889E-1
4.768338896E1,7.289840698E0,-6.577921143E0,3.665876770E-1
4.769338496E1,7.240742798E0,-6.598727875E0,2.412982178E-1
4.770338096E1,7.180118866E0,-6.629414062E0,1.607656860E-1
4.771337696E1,7.146738281E0,-6.645430756E0,9.250762939E-2
4.772337196E1,7.097939758E0,-6.648574219E0,9.385482788E-2
4.773336796E1,7.044650574E0,-6.607260132E0,1.743873596E-1
4.774336396E1,7.009623413E0,-6.546636200E0,2.865042114E-1
4.775335996E1,7.014563141E0,-6.533014526E0,3.767665100E-1
4.776335496E1,7.057972870E0,-6.590494995E0,4.261637878E-1
4.777335096E1,7.107070770E0,-6.684200134E0,4.649331665E-1
4.778334696E1,7.151528320E0,-6.798562317E0,4.697232056E-1
4.779334296E1,7.139104156E0,-6.861281891E0,4.460723877E-1
4.780333750E1,7.087461548E0,-6.873556366E0,4.583468628E-1
4.781333350E1,7.041656799E0,-6.830745392E0,5.056484985E-1
4.782332950E1,7.028484192E0,-6.739135895E0,5.559439087E-1
4.783332550E1,7.047344971E0,-6.687642975E0,5.528004456E-1
4.784332050E1,7.064559174E0,-6.637946320E0,5.282514954E-1
4.785331650E1,7.124135284E0,-6.646927643E0,4.331991577E-1
4.786331250E1,7.196285248E0,-6.706054688E0,2.971321106E-1
4.787330850E1,7.246730347E0,-6.707850952E0,2.118095398E-1
4.788330350E1,7.239245911E0,-6.671476593E0,1.842668152E-1
4.789329950E1,7.185058594E0,-6.621031494E0,2.468367004E-1
4.790329550E1,7.088808746E0,-6.586004333E0,3.495231628E-1
4.791329150E1,6.983727264E0,-6.588998108E0,4.281097412E-1
4.792328650E1,6.880591736E0,-6.607110443E0,4.490661621E-1
4.793328250E1,6.829398193E0,-6.650969238E0,4.390370178E-1
4.794327850E1,6.886579285E0,-6.704707489E0,4.119433594E-1
4.795327450E1,7.025789795E0,-6.729855194E0,3.881428528E-1
4.796326950E1,7.165000305E0,-6.689738617E0,3.769161987E-1
4.797326550E1,7.314838715E0,-6.669830017E0,3.953279114E-1
4.798326150E1,7.387138367E0,-6.675218811E0,4.026626587E-1
4.799325750E1,7.346872101E0,-6.650370483E0,4.209246826E-1
4.800325450E1,7.243287506E0,-6.653963013E0,4.293072510E-1
4.801325050E1,7.159761200E0,-6.675518188E0,4.282594299E-1
4.802324650E1,7.153174896E0,-6.722819824E0,4.150868225E-1
4.803324250E1,7.184160461E0,-6.818770294E0,3.995191956E-1
4.804323750E1,7.188202057E0,-6.833888855E0,3.799099731E-1
4.805323350E1,7.098688202E0,-6.717580719E0,4.041595459E-1
4.806322950E1,6.999893646E0,-6.610553284E0,4.559518433E-1
4.807322550E1,6.933880920E0,-6.616091766E0,4.366419983E-1
4.808322050E1,6.882088623E0,-6.710695038E0,3.673361206E-1
4.809321650E1,6.774163055E0,-6.755152588E0,3.032693481E-1
4.810321250E1,6.725364532E0,-6.778653717E0,2.770738220E-1
4.811320650E1,6.804699554E0,-6.850803680E0,2.888992310E-1
4.812320150E1,6.933581543E0,-6.894662476E0,3.091072083E-1
4.813319750E1,7.084018707E0,-6.855743408E0,4.141886902E-1
4.814319350E1,7.161707153E0,-6.770570526E0,4.571493530E-1
4.815318950E1,7.191495209E0,-6.649771729E0,5.129832458E-1
4.816318450E1,7.225324860E0,-6.614894257E0,5.366340637E-1
4.817318050E1,7.237150269E0,-6.602320404E0,4.673281860E-1
4.818317650E1,7.223977661E0,-6.559659119E0,3.905378723E-1
4.819317250E1,7.181765442E0,-6.558910675E0,2.739303589E-1
4.820316750E1,7.181166687E0,-6.612798615E0,1.709445190E-1
4.821316350E1,7.200626221E0,-6.662046204E0,9.864486694E-2
4.822315950E1,7.226073303E0,-6.647526398E0,9.909393311E-2
4.823315550E1,7.235503693E0,-6.609206085E0,1.675016785E-1
4.824315050E1,7.198530579E0,-6.541995850E0,2.911445618E-1
4.825314650E1,7.141648865E0,-6.526727600E0,4.216731262E-1
4.826314250E1,7.061715088E0,-6.545738068E0,5.011578369E-1
4.827313850E1,6.990463257E0,-6.626420288E0,5.523513794E-1
4.828313350E1,6.935078430E0,-6.703809357E0,5.394781494E-1
4.829312950E1,6.906338196E0,-6.764882355E0,4.722679138E-1
4.830312550E1,6.938221893E0,-6.796766052E0,3.983216858E-1
4.831312150E1,7.006629639E0,-6.789580994E0,3.962260437E-1
4.832311650E1,7.069199524E0,-6.705306244E0,4.361929321E-1
4.833311250E1,7.171137543E0,-6.650669861E0,4.990621948E-1
4.834310850E1,7.246131592E0,-6.622378693E0,5.379812622E-1
4.835310450E1,7.291936340E0,-6.615493011E0,5.388793945E-1
4.836309950E1,7.320227509E0,-6.641389160E0,5.189707947E-1
4.837309550E1,7.296876068E0,-6.684050446E0,4.692741394E-1
4.838309150E1,7.225474548E0,-6.678961029E0,4.572990417E-1
4.839308750E1,7.159761200E0,-6.649472351E0,4.523593140E-1
4.840308250E1,7.077582092E0,-6.618935852E0,4.550537109E-1
4.841307850E1,7.022646332E0,-6.593638458E0,4.794529724E-1
4.842307450E1,6.997947693E0,-6.600673828E0,4.755610657E-1
4.843307050E1,7.000791779E0,-6.645131378E0,4.171824646E-1
4.844306550E1,7.014114075E0,-6.674769745E0,3.086581421E-1
4.845306150E1,7.023245087E0,-6.702462158E0,2.194436646E-1
4.846305750E1,7.054380341E0,-6.718927917E0,1.592687988E-1
4.847305350E1,7.085964661E0,-6.693480835E0,2.163002014E-1
4.848304850E1,7.133565674E0,-6.666536865E0,3.634442139E-1
4.849304450E1,7.180268555E0,-6.654112701E0,4.974156189E-1
4.850304250E1,7.199877777E0,-6.652915192E0,6.027964783E-1
4.851303850E1,7.183711395E0,-6.683002625E0,6.506968689E-1
4.852303350E1,7.156318359E0,-6.737339630E0,6.253994751E-1
4.853302950E1,7.112758942E0,-6.720125427E0,5.230123901E-1
4.854302550E1,7.098538513E0,-6.673572235E0,4.394860840E-1
4.855302050E1,7.154671783E0,-6.685547333E0,3.787124634E-1
4.856301650E1,7.169341278E0,-6.622378693E0,3.353027344E-1
4.857301250E1,7.134314117E0,-6.503376160E0,3.751199341E-1
4.858300850E1,7.115603027E0,-6.455924835E0,4.031117249E-1
4.859300450E1,7.137457581E0,-6.545438690E0,3.597019958E-1
4.860299950E1,7.123686218E0,-6.681505737E0,3.276686096E-1
4.861299550E1,7.056925049E0,-6.751709747E0,2.896476746E-1
4.862299150E1,7.030879211E0,-6.757547607E0,3.471281433E-1
4.863298650E1,7.128027191E0,-6.787335663E0,4.484674072E-1
4.864298250E1,7.250921631E0,-6.809788971E0,5.616320801E-1
4.865297850E1,7.385641479E0,-6.758894806E0,6.489006042E-1
4.866297450E1,7.484136658E0,-6.651867371E0,6.950047302E-1
4.867296950E1,7.612719269E0,-6.550677795E0,6.342311096E-1
4.868296550E1,7.962841187E0,-6.532715149E0,4.221221924E-1
4.869295950E1,8.208480377E0,-6.405330048E0,2.104623413E-1
4.870295550E1,8.257428589E0,-6.244115295E0,1.317260742E-1
4.871295150E1,8.457861786E0,-6.294710083E0,8.801696777E-2
4.872294650E1,8.715176697E0,-6.408772888E0,-6.391708374E-2
4.873294250E1,8.299042053E0,-6.109245758E0,1.646575928E-3
4.874293850E1,8.061186676E0,-5.891448669E0,4.884342957E-1
4.875293450E1,8.184979248E0,-6.075565796E0,5.078938293E-1
4.876292950E1,8.502319336E0,-5.935906219E0,6.310876465E-1
4.877292550E1,9.158255310E0,-5.603447571E0,7.662565613E-1
4.878292150E1,1.011117371E1,-5.644013214E0,5.351371765E-1
4.879291750E1,1.074106384E1,-4.909191284E0,2.511776733E-1
4.880290921E1,1.187585403E1,-4.914580078E0,3.353027344E-2
4.881290521E1,1.231055008E1,-5.124593353E0,-4.326004028E-2
4.882290121E1,1.270902145E1,-4.571194153E0,3.734733582E-1
4.883289721E1,1.312231201E1,-4.591851196E0,9.970765686E-1
4.884289221E1,1.349773132E1,-4.877008209E0,1.719025269E0
4.885288821E1,1.326152252E1,-4.885390778E0,2.116748199E0
4.886288421E1,1.281515076E1,-4.622836761E0,2.687062225E0
4.887288021E1,1.252400620E1,-4.426894226E0,3.505859528E0
4.888287521E1,1.285975800E1,-4.214785309E0,4.022884369E0
4.889287121E1,1.339130264E1,-4.147724762E0,3.849993896E0
4.890286721E1,1.388377853E1,-3.715274048E0,3.762875061E0
4.891286321E1,1.449031723E1,-3.749253387E0,3.512894897E0
4.892285821E1,1.466904556E1,-4.035009155E0,3.316802673E0
4.893285421E1,1.414274002E1,-4.026476898E0,3.717669067E0
4.894285021E1,1.337304062E1,-4.133803711E0,4.298760681E0
4.895284621E1,1.269674698E1,-4.011957092E0,4.903503113E0
4.896284121E1,1.228255829E1,-4.013453979E0,5.490881653E0
4.897283721E1,1.207508972E1,-3.909719696E0,5.791306915E0
4.898283321E1,1.163320862E1,-3.862268372E0,5.909561005E0
4.899282921E1,1.095227463E1,-4.009562073E0,6.230194244E0
4.900282421E1,1.018377274E1,-3.925287323E0,6.966662750E0
4.901282021E1,9.605225830E0,-3.820205841E0,7.867339783E0
4.902281621E1,9.248517609E0,-3.598217468E0,8.204738159E0
4.903281221E1,9.029972076E0,-3.413501587E0,8.019722900E0
4.904280721E1,8.640931091E0,-3.377426605E0,7.332501984E0
4.905280321E1,8.355025635E0,-3.276087341E0,6.265969849E0
4.906279921E1,7.770191803E0,-3.046165466E0,6.296356659E0
4.907279421E1,7.027885437E0,-2.655028839E0,6.620881805E0
4.908279021E1,6.545289001E0,-2.431693268E0,6.614594879E0
4.909278621E1,6.073021088E0,-2.413131866E0,7.115004272E0
4.910278221E1,5.827531586E0,-2.267484741E0,7.542964325E0
4.911277721E1,5.535638580E0,-2.160457306E0,7.968978424E0
4.912277321E1,5.146447906E0,-2.098635864E0,8.171207886E0
4.913276921E1,4.874762878E0,-1.852846985E0,7.871082001E0
4.914276521E1,4.528233490E0,-1.418450317E0,7.597001953E0
4.915276021E1,4.481979675E0,-9.677375793E-1,8.007747803E0
4.916275621E1,4.535268860E0,-8.017327881E-1,8.232729950E0
4.917275221E1,4.502786407E0,-5.891748047E-1,8.143814850E0
4.918274821E1,4.559368744E0,-3.348536682E-1,7.594906311E0
4.919274321E1,4.455784149E0,-2.981799316E-1,6.866071930E0
4.920273921E1,3.753444672E0,-2.884501648E-1,6.180198212E0
4.921273521E1,3.019371185E0,2.306703186E-1,5.978567505E0
4.922273121E1,2.369123383E0,8.232879639E-1,6.292015686E0
4.923272621E1,2.034569092E0,1.166075134E0,6.589297485E0
4.924272221E1,1.765877838E0,1.174008636E0,6.622827759E0
4.925271821E1,1.936672668E0,1.455722809E0,6.746470642E0
4.926271421E1,2.452350311E0,1.717229004E0,6.828799438E0
4.927270921E1,2.861898651E0,1.745370483E0,6.823410645E0
4.928270521E1,2.560724945E0,1.369053040E0,6.074068909E0
4.929270121E1,2.259102173E0,1.498384094E0,5.563031616E0
4.930269721E1,1.960323486E0,2.065105591E0,5.550906830E0
4.931269221E1,1.614841919E0,2.825524292E0,5.501958618E0
4.932268821E1,1.362317047E0,3.450325012E0,5.436694336E0
4.933268421E1,1.144669647E0,3.791764984E0,5.451812897E0
4.934268021E1,1.164278870E0,3.863316193E0,5.237009583E0
4.935267521E1,9.951306152E-1,3.613785095E0,5.131628723E0
4.936267121E1,1.178648987E0,3.491339722E0,5.470673676E0
4.937266721E1,1.221010895E0,3.356021118E0,5.763015747E0
4.938266321E1,1.184037781E0,3.483406219E0,5.696404266E0
4.939265821E1,1.292711792E0,3.864513702E0,5.538632355E0
4.940265421E1,1.498533783E0,4.052373047E0,5.505251770E0
4.941265021E1,1.494492188E0,4.012855225E0,5.472919006E0
4.942264621E1,1.211131439E0,4.237837372E0,5.435796204E0
4.943264121E1,8.830137634E-1,4.688849487E0,5.528154144E0
4.944263721E1,7.054829407E-1,4.904251556E0,5.615272980E0
4.945263321E1,6.596781921E-1,4.767136688E0,5.829178162E0
4.946262921E1,4.567002869E-1,4.625830536E0,6.120622101E0
4.947262421E1,2.615061951E-1,4.610113220E0,6.458469543E0
4.948262021E1,3.829037476E-1,4.576882324E0,6.685397644E0
4.949261621E1,4.330494690E-1,4.557572479E0,6.864125977E0
4.950261121E1,3.653901672E-1,4.678221588E0,7.178771667E0
4.951260721E1,1.145118713E-1,4.716092834E0,7.348069611E0
4.952260321E1,-3.098556519E-2,4.780309296E0,7.383396149E0
4.953259921E1,2.237846375E-1,4.907245331E0,7.353608093E0
4.954259421E1,4.001179504E-1,4.982688446E0,7.295977936E0
4.955259021E1,6.020480347E-1,5.119354248E0,7.250322876E0
4.956258621E1,7.494914246E-1,5.391787720E0,7.165599060E0
4.957258221E1,5.010081482E-1,5.652695160E0,7.247329102E0
4.958257721E1,-1.682501221E-1,5.811215515E0,7.200027466E0
4.959257321E1,-4.150868225E-1,5.915548553E0,7.084168396E0
4.960256921E1,-3.397933960E-2,5.841003571E0,6.931635590E0
4.961256521E1,7.976911926E-1,5.641169128E0,7.087162170E0
4.962256021E1,1.222208405E0,5.470673676E0,7.175777893E0
4.963255621E1,1.451830902E0,5.489534454E0,7.030879211E0
4.964255221E1,1.396895142E0,5.664071503E0,6.677164764E0
4.965254821E1,1.252595215E0,6.196663971E0,6.447691956E0
4.966254321E1,1.040935364E0,6.240223389E0,5.880371704E0
4.967253921E1,9.611512756E-1,5.772146759E0,5.310506744E0
4.968253521E1,6.800358582E-1,5.001848602E0,5.048401794E0
4.969253121E1,-4.007167053E-1,3.997886353E0,5.123395844E0
4.970252621E1,-3.043171692E-1,3.251987457E0,5.609884186E0
4.971252221E1,5.141807556E-1,2.948269043E0,7.613916779E0
4.972251821E1,9.160949707E-1,3.349883881E0,1.055425232E1
4.973251421E1,2.138153687E0,3.241509247E0,1.030247589E1
4.974250921E1,3.462749176E0,2.827470245E0,9.065747681E0
4.975250521E1,4.298161926E0,2.314487000E0,8.528814240E0
4.976250121E1,4.062851257E0,2.155816956E0,8.833879852E0
4.977249721E1,3.055446167E0,2.136207733E0,9.370813293E0
4.978249221E1,1.971550140E0,2.282004547E0,9.033714294E0
4.979248821E1,1.681303711E0,2.603386230E0,8.165519714E0
4.980248363E1,2.077529755E0,2.928510132E0,7.953859863E0
4.981247963E1,2.336341553E0,3.336411896E0,8.264913025E0
4.982247463E1,2.580483856E0,3.728746033E0,8.808881836E0
4.983247062E1,2.511177979E0,4.113745422E0,9.441765747E0
4.984246662E1,2.008672943E0,4.057761841E0,1.026400589E1
4.985246263E1,1.586550751E0,3.086132355E0,1.039528290E1
4.986245763E1,1.367256775E0,2.105072479E0,1.030082932E1
4.987245363E1,1.258283386E0,1.673669586E0,1.054048096E1
4.988244963E1,1.383273468E0,1.506167908E0,1.032103729E1
4.989244463E1,1.883533173E0,1.613494720E0,9.406139832E0
4.990244062E1,2.102078705E0,2.010169830E0,8.462502136E0
4.991243662E1,1.722917175E0,2.571053467E0,8.202043762E0
4.992243263E1,1.423839111E0,3.429069214E0,8.130492554E0
4.993242763E1,1.193617859E0,4.460873566E0,1.018062927E1
4.994242363E1,1.287023621E0,5.476212158E0,1.313578400E1
4.995241962E1,1.625020752E0,5.132377167E0,9.084758148E0
4.996241562E1,1.332379303E0,5.373376007E0,6.034401398E0
4.997241062E1,-8.232879639E-2,6.566544800E0,7.131470032E0
4.998240663E1,-1.658401337E0,7.957003326E0,9.043743439E0
4.999240263E1,-1.849404144E0,8.331075439E0,8.657247162E0
5.000239863E1,-1.901645508E0,8.275989990E0,8.397387543E0
5.001239363E1,-2.063309326E0,7.896678772E0,8.750203857E0
5.002238962E1,-2.144590302E0,7.004084930E0,8.599617004E0
5.003238562E1,-2.342179413E0,5.863905945E0,8.770262146E0
5.004238163E1,-2.496658173E0,4.617597656E0,9.267228699E0
5.005237663E1,-2.369422760E0,3.811972961E0,9.384584656E0
5.006237263E1,-1.987417145E0,3.822451172E0,9.644743652E0
5.007236862E1,-1.782942352E0,4.062701569E0,9.269623718E0
5.008236462E1,-1.246607666E0,4.362977142E0,9.242979126E0
5.009235962E1,-6.393205261E-1,4.334985352E0,9.893825684E0
5.010235563E1,-2.712359619E-1,3.956422577E0,9.432035980E0
5.011235163E1,-2.270777893E-1,3.346740417E0,9.611662445E0
5.012234763E1,-2.712359619E-1,2.620750122E0,9.674980774E0
5.013234263E1,-2.965333557E-1,2.108964386E0,9.558073883E0
5.014233862E1,-6.382727051E-1,2.274071045E0,8.842861176E0
5.015233462E1,-1.261726227E0,2.949616241E0,8.485404510E0
5.016233063E1,-1.456171875E0,3.242257690E0,9.611812134E0
