"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.529093858e1,3.464908553e0,-4.274928600e0,2.989383740e0,6.262349476e0
5.530099058e1,4.082901067e0,-4.156003250e0,4.019714009e0,7.078173836e0
5.531104358e1,3.952901968e0,-4.572602162e0,4.312198752e0,7.424902867e0
5.532109558e1,4.046176168e0,-4.549450112e0,3.732899895e0,7.141679041e0
5.533114758e1,4.591441306e0,-4.266200461e0,2.606307499e0,6.787830171e0
5.534119958e1,5.158842834e0,-4.216137185e0,1.365039511e0,6.800941480e0
5.535125158e1,5.740378836e0,-4.429290415e0,-7.683358312e-1,7.291152359e0
5.536130458e1,6.094548782e0,-4.188886821e0,2.745875859e-1,7.400384854e0
5.537135658e1,4.033880350e0,-3.326852868e0,4.124124230e0,6.659470050e0
5.538140858e1,2.439493454e0,-1.937500634e0,2.991196961e0,4.318830430e0
5.539146058e1,1.774498681e0,-7.832017922e-1,-5.579239221e-1,2.018298719e0
5.540151258e1,3.444124771e-1,-1.468732864e-1,-2.593352116e0,2.620241766e0
5.541156558e1,-1.389332938e0,4.004360390e-1,-1.094707382e0,1.813554324e0
5.542161758e1,-2.128893743e0,1.081939548e0,1.651696773e0,2.903598455e0
5.543166958e1,-2.929561754e0,1.727324806e0,3.778055602e0,5.083275242e0
5.544172158e1,-3.222199402e0,2.016706433e0,4.698318468e0,6.043498180e0
5.545177358e1,-2.529627990e0,2.216673022e0,4.757107544e0,5.826038898e0
5.546182658e1,-1.623754537e0,2.525049913e0,4.728907592e0,5.601341168e0
5.547187858e1,-1.206939205e0,2.482885056e0,4.835002104e0,5.567644546e0
5.548193058e1,-6.341231554e-1,2.387812838e0,4.781369103e0,5.381937646e0
5.549198258e1,2.727667630e-1,2.596211112e0,4.915927277e0,5.566062777e0
5.550203458e1,9.548250999e-1,3.017202453e0,5.566496091e0,6.403208598e0
5.551208758e1,1.504527910e0,3.363996136e0,6.245835546e0,7.251933253e0
5.552213958e1,1.716668402e0,3.895093471e0,6.765151327e0,7.992870324e0
5.553219158e1,1.529787735e0,4.656674598e0,7.088525741e0,8.618124275e0
5.554224358e1,1.596057154e0,5.465646240e0,7.129136993e0,9.123885220e0
5.555229658e1,1.994744145e0,6.097463034e0,7.027067996e0,9.515132383e0
5.556234858e1,2.614747370e0,6.502746415e0,6.891343011e0,9.829202574e0
5.557240058e1,3.445926152e0,6.825571191e0,6.620063780e0,1.011375665e1
5.558245258e1,4.037560295e0,7.209675956e0,6.014297501e0,1.022022969e1
5.559250458e1,3.998790917e0,7.640408174e0,5.224495372e0,1.008273364e1
5.560255758e1,3.635779982e0,7.946877118e0,4.468177030e0,9.815108659e0
5.561260958e1,3.163197488e0,8.008416139e0,3.702162544e0,9.372649300e0
5.562266158e1,2.604893935e0,7.567163027e0,2.473222825e0,8.376410916e0
5.563271358e1,2.198938563e0,6.483472822e0,-8.980101174e-1,6.904865879e0
5.564276558e1,2.186605470e0,4.789316931e0,-7.195254968e0,8.915744176e0
5.565281858e1,2.837640308e0,2.310223795e0,-1.299490586e1,1.350025610e1
5.566287058e1,4.881293049e0,-2.009551780e0,-1.655469777e1,1.737594136e1
5.567292258e1,5.404568564e0,-8.470459027e0,-1.444015864e1,1.759193620e1
5.568297458e1,-4.113056474e-1,-1.698796007e1,-1.385968216e1,2.192830931e1
5.569302658e1,-6.905174600e0,-2.097141784e1,-9.366113302e0,2.398345014e1
5.570307958e1,-7.171190168e0,-1.694262427e1,-3.401759501e0,1.870963531e1
5.571313158e1,-6.007690147e0,-9.301361235e0,-1.059534480e0,1.112341112e1
5.572318358e1,-3.561266281e0,-3.755057334e0,-1.259601349e0,5.326318491e0
5.573323558e1,-1.574952945e0,-2.814574796e-1,-1.575170023e0,2.245185001e0
5.574328758e1,-1.967108595e-1,2.590052240e0,-3.026177344e0,3.988084137e0
5.575334058e1,1.174357715e0,4.990389229e0,-4.203110466e0,6.629422168e0
5.576339258e1,2.111173756e0,7.310887751e0,-2.862301817e0,8.130123371e0
5.577344458e1,2.664501036e0,8.994230971e0,2.018100409e0,9.595232451e0
5.578349658e1,4.081570826e0,8.733522921e0,7.640835021e0,1.230105698e1
5.579354858e1,5.116769779e0,6.423625985e0,8.528137132e0,1.183948591e1
5.580360158e1,5.517180675e0,1.975784109e0,8.095733196e0,9.994193385e0
5.581365358e1,5.191769675e0,-5.162320758e0,8.532381041e0,1.124302247e1
5.582370558e1,5.130209019e0,-9.817008473e0,8.097932918e0,1.372112304e1
5.583375758e1,4.989836667e0,-1.093299987e1,2.865014048e0,1.235464534e1
5.584380958e1,9.769261864e-1,-9.041457177e0,1.589103645e0,9.231878631e0
5.585386258e1,-2.597439027e0,-4.840278924e0,4.344913924e0,7.003803721e0
5.586391458e1,-2.800765719e0,-1.213235852e0,5.896079664e0,6.639275959e0
5.587396658e1,-6.368711275e-1,9.594789720e-1,6.948697180e0,7.043479057e0
5.588401858e1,2.145073574e0,1.776270679e0,8.184752376e0,8.645614473e0
5.589407058e1,3.534241328e0,2.106869913e0,8.974878441e0,9.873105166e0
5.590412358e1,3.825796072e0,2.153113788e0,8.310751687e0,9.399000382e0
5.591417558e1,3.440834396e0,1.816083786e0,6.387071532e0,7.478782282e0
5.592422758e1,2.514585443e0,7.284051955e-1,4.543628039e0,5.243879274e0
5.593427958e1,1.217512798e0,-8.528421307e-1,3.249132847e0,3.573029718e0
5.594433158e1,-4.174126256e-2,-2.438369619e0,2.544853263e0,3.524722239e0
5.595438437e1,-1.145920074e0,-3.562679261e0,2.092889221e0,4.287890113e0
5.596443637e1,-2.385475121e0,-4.115508943e0,1.108281255e0,4.884280167e0
5.597448837e1,-3.143634751e0,-3.135540158e0,-6.588888180e-1,4.488673078e0
5.598454037e1,-3.440259030e0,-1.210209918e0,-1.908264556e0,4.116000955e0
5.599459237e1,-3.162770641e0,3.479993784e-1,-1.981734821e0,3.748532325e0
5.600464537e1,-2.488573228e0,1.331981108e0,-1.377508113e0,3.140811835e0
5.601469737e1,-2.130062602e0,1.694108528e0,-8.390397781e-1,2.848009506e0
5.602474937e1,-2.026667165e0,1.665950092e0,-6.500549177e-1,2.702839415e0
5.603480137e1,-2.043313018e0,1.596913186e0,-4.544093478e-1,2.632821238e0
5.604485437e1,-2.014729489e0,1.835952625e0,-3.801152835e-1,2.752152718e0
5.605490637e1,-1.760763279e0,2.380724258e0,-3.203480418e-1,2.978381807e0
5.606495837e1,-1.457784245e0,2.876638312e0,2.442265034e-2,3.225023930e0
5.607501037e1,-1.303677076e0,2.882739882e0,3.154469056e-1,3.179507807e0
5.608506238e1,-1.164227414e0,2.188342093e0,1.311191332e-1,2.482228598e0
5.609511537e1,-1.204540750e0,8.771718103e-1,-5.463679236e-1,1.587093794e0
5.610516737e1,-1.183254619e0,-1.272775126e-1,-1.855327520e0,2.204207628e0
5.611521937e1,-6.648165060e-1,-2.870713913e-1,-3.336532933e0,3.414211913e0
5.612527138e1,4.459270478e-1,-1.455366129e-1,-4.489818453e0,4.514255373e0
5.613532337e1,1.751364172e0,-8.097575068e-2,-4.944290950e0,5.245936192e0
5.614537637e1,2.624617178e0,1.164461303e-1,-4.634928803e0,5.327733106e0
5.615542838e1,2.502578771e0,5.397430283e-1,-3.792716326e0,4.575906486e0
5.616548037e1,1.606047414e0,1.037196069e0,-2.766717675e0,3.363018090e0
5.617553237e1,3.787698392e-1,1.343653319e0,-1.655326578e0,2.165404561e0
5.618558437e1,-7.337630723e-1,1.377793458e0,-5.920658143e-1,1.669510403e0
5.619563737e1,-1.500676495e0,1.133206766e0,2.398861152e-1,1.895714342e0
5.620568937e1,-1.961932640e0,7.594638509e-1,8.983795153e-1,2.287586234e0
5.621574137e1,-2.309547564e0,4.377646637e-1,1.227473238e0,2.651855652e0
5.622579337e1,-2.662251612e0,2.366087508e-1,1.003466991e0,2.854910392e0
5.623584537e1,-3.266085094e0,-1.643664014e-1,1.608884776e-1,3.274173676e0
5.624589837e1,-3.866004742e0,-8.336299342e-1,-1.368704692e0,4.185007057e0
5.625595037e1,-4.275801589e0,-1.387285827e0,-3.204429713e0,5.520453875e0
5.626600237e1,-4.754682119e0,-1.781476455e0,-4.627344672e0,6.869714632e0
5.627605437e1,-5.318003460e0,-2.287981571e0,-5.620455952e0,8.068800752e0
5.628610637e1,-5.750190464e0,-2.655926971e0,-5.851522127e0,8.623163553e0
5.629615937e1,-5.761209542e0,-2.788868097e0,-5.616022593e0,8.515223451e0
5.630621137e1,-5.248660744e0,-2.771377321e0,-5.245217904e0,7.920939510e0
5.631626337e1,-4.612741544e0,-2.962943800e0,-4.303911786e0,6.969940973e0
5.632631538e1,-3.910555263e0,-3.333969514e0,-3.276246093e0,6.094389522e0
5.633636737e1,-3.090758087e0,-3.628589661e0,-2.612278676e0,5.435388520e0
5.634642037e1,-2.263797779e0,-3.852470777e0,-2.767563182e0,5.256017260e0
5.635647237e1,-1.757576546e0,-3.970737146e0,-3.607136811e0,5.645109810e0
5.636652438e1,-1.350789115e0,-4.015818594e0,-4.778191142e0,6.386120951e0
5.637657637e1,-1.266786846e0,-4.161780299e0,-5.482983234e0,6.999162044e0
5.638662937e1,-1.980194518e0,-4.111956759e0,-5.386843314e0,7.060271922e0
5.639668138e1,-3.176783493e0,-3.942254189e0,-4.368572343e0,6.687132851e0
5.640673337e1,-4.265818053e0,-3.467502378e0,-3.203060296e0,6.362418695e0
5.641678537e1,-4.766327141e0,-2.577726309e0,-2.371970977e0,5.915132598e0
5.642683737e1,-4.567656003e0,-2.093308466e0,-2.361209469e0,5.551642266e0
5.643689038e1,-3.674830027e0,-2.686529544e0,-2.640128964e0,5.262328160e0
5.644694237e1,-2.230042681e0,-3.969183540e0,-1.087036566e0,4.680721828e0
5.645699437e1,-2.438403679e-1,-4.423980559e0,1.579156362e0,4.703700344e0
5.646704637e1,1.770207409e0,-4.099015701e0,3.079084121e0,5.423681685e0
5.647709837e1,2.806775780e0,-4.218883038e0,3.941724431e0,6.419825220e0
5.648715137e1,3.058885207e0,-4.795411484e0,4.327405021e0,7.146970283e0
5.649720337e1,3.095216004e0,-4.915375884e0,4.043605147e0,7.077571955e0
5.650725537e1,3.262561562e0,-4.583730583e0,3.145627774e0,6.445918716e0
5.651730737e1,3.522599521e0,-4.373562942e0,2.322556157e0,6.077090364e0
5.652735937e1,4.035112943e0,-4.608285381e0,9.605700624e-1,6.200090762e0
5.653741237e1,5.698738475e0,-5.260090882e0,1.102401295e0,7.833228255e0
5.654746437e1,5.408384457e0,-5.766866139e0,4.596243625e0,9.145098302e0
5.655751637e1,4.419948319e0,-4.979735017e0,3.845054169e0,7.688832521e0
5.656756838e1,3.633832566e0,-3.663908597e0,-1.464962579e0,5.364240924e0
5.657762037e1,2.634954763e0,-2.696633533e0,-4.642534862e0,5.980631150e0
5.658767337e1,1.152785363e0,-1.710370805e0,-2.594037702e0,3.314108324e0
5.659772537e1,-4.507590041e-1,-9.440446615e-1,1.459102353e0,1.795378423e0
5.660777738e1,-2.078717324e0,-5.849776733e-1,4.720539057e0,5.191026255e0
5.661782937e1,-2.170456922e0,-6.483509660e-2,5.977089329e0,6.359298993e0
5.662788137e1,-1.064690262e0,4.134168577e-1,5.553090180e0,5.669328832e0
5.663793438e1,4.701646703e-1,1.431047559e0,4.753447187e0,4.986402721e0
5.664798637e1,1.139900366e0,2.375810258e0,4.820570884e0,5.493792030e0
5.665803837e1,1.167406545e0,2.961723486e0,5.280647938e0,6.166026816e0
5.666809037e1,1.288366726e0,3.447097349e0,5.865929081e0,6.924701650e0
5.667814237e1,1.253425519e0,3.816816210e0,6.556268903e0,7.689201743e0
5.668819537e1,1.401991282e0,4.213756784e0,6.933691471e0,8.233917852e0
5.669824737e1,1.583228070e0,4.724142112e0,7.188756373e0,8.746562068e0
5.670829937e1,1.783027137e0,5.508604563e0,7.227493007e0,9.260700037e0
5.671835137e1,1.957639030e0,6.320233764e0,7.254721152e0,9.818792410e0
5.672840337e1,2.288996355e0,6.982610446e0,7.136979863e0,1.024367290e1
5.673845637e1,2.872485327e0,7.566055564e0,6.802145491e0,1.057192282e1
5.674850837e1,3.605348440e0,8.116653364e0,6.277871856e0,1.087613324e1
5.675856037e1,3.941156082e0,8.625302653e0,5.670692305e0,1.104922207e1
5.676861237e1,3.513382848e0,8.913687329e0,4.977204342e0,1.079677007e1
5.677866438e1,2.961429664e0,8.962703369e0,4.259761507e0,1.035594928e1
5.678871737e1,2.200116923e0,8.702961279e0,3.654450726e0,9.692113268e0
5.679876937e1,1.574650205e0,8.189381617e0,2.295875604e0,8.649655445e0
5.680882137e1,1.507878511e0,7.238872274e0,-1.140199158e0,7.481645776e0
5.681887337e1,1.541464625e0,5.762051541e0,-6.803321366e0,9.047791596e0
5.682892637e1,1.633974593e0,3.501526156e0,-1.093747299e1,1.159995145e1
5.683897837e1,3.202991006e0,-3.454453146e-1,-1.368430077e1,1.405839861e1
5.684903038e1,3.742403959e0,-7.124011323e0,-1.317331377e1,1.543675226e1
5.685908237e1,-1.351131177e0,-1.703004132e1,-1.392829923e1,2.204190060e1
5.686913437e1,-5.925968292e0,-2.221224612e1,-1.059896832e1,2.531480016e1
5.687918738e1,-4.677353569e0,-1.961860135e1,-4.759129219e0,2.072236632e1
5.688923937e1,-4.150017455e0,-1.212075531e1,-1.190124440e0,1.286669150e1
5.689929137e1,-2.780319468e0,-5.345181903e0,-7.963849247e-1,6.077448055e0
5.690934337e1,-4.751785116e-1,-9.316970962e-1,-7.115073270e-1,1.264949317e0
5.691939537e1,1.017279941e0,3.003193109e0,-9.816992685e-1,3.319301249e0
5.692944837e1,2.557557508e0,6.296408699e0,-9.765095723e-1,6.865816329e0
5.693950037e1,3.640567974e0,9.459972222e0,-2.603724200e-1,1.013965500e1
5.694955237e1,3.697622473e0,1.254238049e1,1.553043281e0,1.316797872e1
5.695960337e1,3.394422415e0,1.423637032e1,6.117859291e0,1.586267776e1
5.696965537e1,3.546023175e0,1.263561785e1,8.089870777e0,1.541684559e1
5.697970837e1,4.355583046e0,9.424039913e0,5.981533213e0,1.198175160e1
5.698976037e1,6.280735238e0,2.318441471e0,3.891538364e0,7.743828305e0
5.699981237e1,6.758473222e0,-8.640444603e0,8.742105464e0,1.402706852e1
5.700986437e1,7.025258283e0,-1.489834529e1,9.421757745e0,1.897589169e1
5.701991637e1,5.436834084e0,-1.958676443e1,1.655470712e0,2.039463382e1
5.702996937e1,8.869499628e-1,-1.801679872e1,1.148570471e0,1.807514676e1
5.704002137e1,-3.720797620e0,-1.327427881e1,3.192983496e0,1.415082882e1
5.705007337e1,-6.279989718e0,-5.883518091e0,5.639611430e0,1.028879357e1
5.706012537e1,-4.566524566e0,8.865402192e-1,8.326722772e0,9.537998338e0
5.707017737e1,-1.598581982e0,3.623544098e0,1.050533451e1,1.122709176e1
5.708023037e1,9.379980558e-1,4.120136429e0,1.096628573e1,1.175222478e1
5.709028237e1,2.345961100e0,3.615214155e0,8.707562453e0,9.715706394e0
5.710033437e1,2.355200285e0,2.820527846e0,6.022499975e0,7.054987715e0
5.711038637e1,1.812083706e0,1.468144634e0,3.842929291e0,4.495242102e0
5.712043838e1,9.232247731e-1,-1.216174078e-1,1.962172376e0,2.171924310e0
5.713049137e1,-2.481146094e-1,-1.605195183e0,1.004434705e0,1.909738597e0
5.714054337e1,-1.255238156e0,-2.683603013e0,6.406536913e-1,3.031135944e0
5.715059537e1,-1.921288059e0,-2.772974195e0,-6.479884386e-2,3.374156574e0
5.716064737e1,-2.242300783e0,-1.432269627e0,-1.460917475e0,3.035389424e0
5.717070037e1,-2.035951374e0,2.274134195e-1,-2.202585325e0,3.008022103e0
5.718075237e1,-1.646242052e0,1.575797721e0,-1.622346236e0,2.797366379e0
5.719080438e1,-1.138671281e0,2.498689495e0,-6.729899633e-1,2.827178270e0
5.720085637e1,-9.380867142e-1,2.545805190e0,-3.302437599e-1,2.733165141e0
5.721090837e1,-1.306074726e0,2.026546127e0,-2.089385935e-1,2.419994986e0
5.722096137e1,-1.655880310e0,1.454225922e0,-1.314887138e-1,2.207714183e0
5.723101337e1,-1.781869388e0,1.474854314e0,-1.265127698e-1,2.316518777e0
5.724106537e1,-1.565676191e0,1.988968411e0,-1.087512676e-1,2.533606937e0
5.725111737e1,-1.258613169e0,2.207578263e0,-2.139333216e-1,2.550152223e0
5.726116937e1,-1.180775985e0,1.691078501e0,-5.814671512e-1,2.142914481e0
5.727122237e1,-1.355648298e0,2.581849766e-1,-1.246397166e0,1.859555776e0
5.728127437e1,-1.270332159e0,-1.396606874e0,-2.096770749e0,2.821471624e0
5.729132637e1,-6.328879311e-1,-1.518200308e0,-3.049646899e0,3.464942354e0
5.730137837e1,3.843904021e-1,-2.955960470e-1,-3.673846525e0,3.705709283e0
5.731143037e1,1.132301105e0,7.461187506e-1,-3.731909376e0,3.970635538e0
5.732148337e1,1.332623424e0,1.210355514e0,-3.499835141e0,3.935694561e0
5.733153537e1,9.568673131e-1,1.445196651e0,-3.015179901e0,3.477858285e0
5.734158737e1,1.621725992e-1,1.569345903e0,-2.252231548e0,2.749853353e0
5.735163937e1,-7.984212906e-1,1.533266244e0,-1.458650071e0,2.261866920e0
5.736169138e1,-1.715149442e0,1.355489253e0,-6.568352759e-1,2.282656633e0
5.737174437e1,-2.327535061e0,1.121173196e0,1.215320385e-1,2.586352419e0
5.738179637e1,-2.719675655e0,1.096555248e0,5.874659559e-1,2.990683088e0
5.739184837e1,-3.076906326e0,1.010029321e0,4.368435811e-1,3.267773566e0
5.740190037e1,-3.444719287e0,6.890733147e-1,-3.405783847e-1,3.529434322e0
5.741195237e1,-4.287438717e0,-1.019725174e-1,-1.866306106e0,4.677138830e0
5.742200537e1,-5.261400658e0,-1.090976420e0,-3.769760742e0,6.563814629e0
5.743205738e1,-5.700667471e0,-1.614976990e0,-5.387297058e0,8.008041576e0
5.744210937e1,-4.916868094e0,-1.504130738e0,-5.782340795e0,7.737794660e0
5.745216137e1,-3.669555253e0,-1.670721420e0,-5.076117597e0,6.482585570e0
5.746221337e1,-2.712140349e0,-1.877219349e0,-3.940267012e0,5.138614783e0
5.747226637e1,-1.889479060e0,-1.997225849e0,-2.978504118e0,4.053458892e0
5.748231837e1,-1.498702329e0,-2.333164176e0,-2.494510198e0,3.729925585e0
5.749237037e1,-1.445156452e0,-2.812048214e0,-2.272111351e0,3.893402409e0
5.750242237e1,-1.685278940e0,-3.307581614e0,-2.055963469e0,4.243494672e0
5.751247437e1,-2.001351498e0,-3.714456607e0,-2.394433933e0,4.851382232e0
5.752252737e1,-2.411968271e0,-3.939166274e0,-3.568362170e0,5.836765410e0
5.753257937e1,-2.705699348e0,-4.024732089e0,-4.841299848e0,6.852551464e0
5.754263137e1,-2.592361598e0,-3.847225825e0,-6.127971466e0,7.685929969e0
5.755268337e1,-2.182366384e0,-3.494696023e0,-6.775972184e0,7.930285138e0
5.756273637e1,-1.867676547e0,-3.690267845e0,-6.414518362e0,7.632321945e0
5.757278837e1,-2.057193431e0,-4.165147126e0,-5.436939919e0,7.151280380e0
5.758284037e1,-2.820623448e0,-4.401383994e0,-4.379400802e0,6.819622356e0
5.759289237e1,-3.636401541e0,-4.243288731e0,-3.331659279e0,6.506064015e0
5.760294438e1,-4.050179756e0,-4.108557188e0,-2.624222199e0,6.338039158e0
5.761299737e1,-3.943821827e0,-4.405564753e0,-1.819229734e0,6.186463305e0
5.762304937e1,-3.228637186e0,-4.698661115e0,3.263493316e-1,5.710343093e0
5.763310137e1,-1.912554658e0,-4.262966951e0,2.571580886e0,5.333271116e0
5.764315338e1,-3.006036025e-1,-3.580100455e0,3.520551826e0,5.030086178e0
5.765320537e1,9.081524053e-1,-3.410454018e0,4.101872066e0,5.411219072e0
5.766325837e1,1.585921298e0,-3.550763220e0,4.388256994e0,5.863434596e0
5.767331038e1,1.903133039e0,-3.765487597e0,4.231717676e0,5.975637765e0
5.768336237e1,2.585726177e0,-4.193935307e0,3.855596699e0,6.256252802e0
5.769341437e1,3.935492468e0,-4.905756630e0,6.148431458e0,8.795325945e0
5.770346637e1,3.964710420e0,-5.659930505e0,8.090333877e0,1.063988930e1
5.771351938e1,6.704768300e0,-6.560482407e0,1.013170445e0,9.435060239e0
5.772357137e1,7.471621862e0,-5.407253605e0,-3.845611993e0,9.992610090e0
5.773362337e1,5.484122856e0,-3.184223490e0,-4.347126510e0,7.688458339e0
5.774367537e1,3.549198798e0,-1.572518603e0,-2.228591548e0,4.476186675e0
5.775372737e1,1.157572113e0,-4.319613022e-1,8.911789615e-1,1.523405299e0
5.776378037e1,-2.176192456e0,3.539074051e-1,3.177312374e0,3.867347667e0
5.777383237e1,-4.669925559e0,6.499688905e-1,4.549015664e0,6.551656874e0
5.778388437e1,-4.947410440e0,8.128921992e-1,4.763799098e0,6.916028169e0
5.779393637e1,-3.956853224e0,1.133381013e0,4.431020899e0,6.047742237e0
5.780398837e1,-2.486160959e0,1.503423809e0,4.435622950e0,5.302455131e0
5.781404137e1,-8.674914524e-1,2.034421157e0,4.599910998e0,5.103978062e0
5.782409337e1,4.097611785e-2,2.638868889e0,4.882878814e0,5.550478679e0
5.783414537e1,1.317812573e-1,3.196509660e0,5.514766944e0,6.375554466e0
5.784419738e1,-4.749254733e-2,3.547964158e0,6.308117748e0,7.237586251e0
5.785424937e1,1.686288755e-1,3.845462304e0,6.813069259e0,7.825211100e0
5.786430237e1,3.200526843e-1,4.226137678e0,7.177599885e0,8.335503195e0
5.787435437e1,6.784701931e-1,4.821291261e0,7.358367142e0,8.823306536e0
5.788440638e1,1.331731431e0,5.537056530e0,7.237292356e0,9.209283591e0
5.789445837e1,1.717240698e0,6.240653744e0,7.243701489e0,9.714210520e0
5.790451137e1,2.322447107e0,6.767568566e0,7.136527289e0,1.010563044e1
5.791456338e1,3.317448206e0,7.297741456e0,6.662257288e0,1.042344306e1
5.792461537e1,3.770657997e0,7.835336217e0,6.072201308e0,1.060575241e1
5.793466737e1,3.793853902e0,8.404889520e0,5.336624503e0,1.065434448e1
5.794471937e1,3.506815255e0,8.866885046e0,4.633838005e0,1.060150264e1
5.795477238e1,3.039911869e0,9.068307007e0,3.773063542e0,1.028159835e1
5.796482437e1,2.470705014e0,8.893120333e0,2.598234833e0,9.588680658e0
5.797487637e1,1.749109193e0,8.017317941e0,6.499779537e-1,8.231600165e0
5.798492837e1,1.100635143e0,6.495905757e0,-3.829021103e0,7.620340670e0
5.799498037e1,9.201532307e-1,4.318747634e0,-1.078429932e1,1.165329889e1
5.800503337e1,3.482839332e0,4.029538500e-1,-1.717229355e1,1.752655720e1
5.801508537e1,8.115559934e0,-6.622825420e0,-1.632134708e1,1.939356853e1
5.802513737e1,5.826238182e0,-1.591517610e1,-1.322423132e1,2.149693410e1
5.803518937e1,-3.126920485e0,-2.205844563e1,-9.076843357e0,2.405705179e1
5.804524137e1,-8.083955149e0,-2.088843883e1,-3.419979425e0,2.265774629e1
5.805529437e1,-8.484380078e0,-1.326925254e1,-1.253562637e0,1.579965783e1
5.806534637e1,-5.464232967e0,-5.234026918e0,-1.512201942e0,7.716193000e0
5.807539837e1,-2.443822147e0,-3.708666694e-1,-1.501283436e0,2.891999435e0
5.808545038e1,-9.014137816e-1,3.233227251e0,-2.312958537e0,4.076282921e0
5.809550237e1,6.271314204e-1,5.962326279e0,-3.493689133e0,6.938911459e0
5.810555537e1,2.014288024e0,8.009983778e0,-2.985435115e0,8.782369794e0
5.811560737e1,2.762731335e0,8.970885378e0,1.144187837e0,9.456142696e0
5.812565938e1,2.385238747e0,7.865517206e0,6.573886564e0,1.052481398e1
5.813571137e1,2.627056344e0,4.707383991e0,7.935853947e0,9.593678489e0
5.814576337e1,3.272074105e0,-2.071915258e0,7.776484576e0,8.687520599e0
5.815581638e1,4.998273615e0,-7.475146564e0,8.648340683e0,1.247615132e1
5.816586837e1,6.824057931e0,-1.003820045e1,7.578974987e0,1.430993001e1
5.817592037e1,5.116662190e0,-1.151988958e1,1.514996326e0,1.269579859e1
5.818597237e1,8.814426166e-1,-8.242606482e0,1.207152117e0,8.377035211e0
5.819602538e1,-2.019571568e0,-3.619390236e0,3.975877433e0,5.743366292e0
5.820607737e1,-2.601561022e0,3.518678963e-1,6.412662456e0,6.929225826e0
5.821612937e1,-6.521382076e-1,3.092345606e0,9.058695939e0,9.594157477e0
5.822618137e1,2.085726966e0,4.050389671e0,1.163231282e1,1.249266245e1
5.823623337e1,3.932127981e0,3.723056107e0,1.108377383e1,1.233583477e1
5.824628637e1,4.478362880e0,2.565652978e0,8.222072815e0,9.707769603e0
5.825633837e1,3.791721130e0,7.987226415e-1,5.681386278e0,6.877009308e0
5.826639037e1,2.726712487e0,-1.165240152e0,4.125561476e0,5.080649869e0
5.827644237e1,1.601336020e0,-3.452400774e0,2.810575300e0,4.731033890e0
5.828649437e1,1.443176146e-1,-5.273413762e0,2.056589706e0,5.662091619e0
5.829654737e1,-1.546430665e0,-5.809995786e0,1.445473809e0,6.183598739e0
5.830659937e1,-2.859353358e0,-4.523725871e0,-7.759815773e-1,5.407600650e0
5.831665137e1,-3.823372108e0,-1.733097178e0,-2.971150367e0,5.142911103e0
5.832670337e1,-3.907082894e0,6.851205969e-1,-2.817796612e0,4.865661797e0
5.833675537e1,-3.210143905e0,2.310120884e0,-1.018443464e0,4.083982061e0
5.834680837e1,-2.350641211e0,3.117688608e0,-1.927125335e-2,3.904595721e0
5.835686037e1,-1.783334408e0,2.937844042e0,-3.987497385e-1,3.459799211e0
5.836691238e1,-1.635112315e0,2.636208406e0,-7.001936956e-1,3.180166388e0
5.837696437e1,-1.748763915e0,2.515356399e0,-1.004448153e0,3.223989630e0
5.838701637e1,-1.708273408e0,2.862323159e0,-7.755782656e-1,3.422369581e0
5.839706937e1,-1.589251580e0,3.216515324e0,-1.928799100e-1,3.592894943e0
5.840712137e1,-1.486352571e0,2.968498070e0,5.841660798e-2,3.320336919e0
5.841717337e1,-1.428870933e0,1.906594591e0,8.670032099e-2,2.384175334e0
5.842722537e1,-1.306290196e0,-1.111333501e-1,-2.490353266e-1,1.334452432e0
5.843727737e1,-8.605899838e-1,-1.198937656e0,-1.337740030e0,1.991887299e0
5.844733037e1,-9.499211133e-2,-8.281598639e-1,-2.650280315e0,2.778283285e0
5.845738237e1,9.737239587e-1,3.395828962e-2,-3.438500773e0,3.573874519e0
5.846743437e1,1.940897574e0,5.819113934e-1,-3.582565641e0,4.115881538e0
5.847748637e1,2.428912917e0,8.782038438e-1,-3.404254215e0,4.273149507e0
5.848753837e1,2.238204224e0,1.146840718e0,-2.966154506e0,3.888814001e0
5.849759137e1,1.442922669e0,1.257149611e0,-2.287796214e0,2.982693831e0
5.850764337e1,3.807733876e-1,1.212509628e0,-1.449018245e0,1.927387311e0
5.851769537e1,-7.109809314e-1,1.140052686e0,-7.012295298e-1,1.515564866e0
5.852774737e1,-1.571561121e0,1.031189225e0,-1.649138470e-1,1.886889544e0
5.853779938e1,-2.132325767e0,7.364211434e-1,1.466667335e-1,2.260672556e0
5.854785237e1,-2.754582948e0,3.916932821e-1,2.547704950e-1,2.793932506e0
5.855790437e1,-3.563011968e0,9.923660517e-2,-2.060763448e-2,3.564453234e0
5.856795637e1,-4.527906631e0,-4.953252393e-1,-1.088413732e0,4.683153852e0
5.857800837e1,-5.503604025e0,-1.589621708e0,-2.938449229e0,6.438248077e0
5.858806037e1,-6.320684584e0,-2.658305034e0,-4.848173250e0,8.397762984e0
5.859811337e1,-6.715676866e0,-3.145818978e0,-6.195688071e0,9.663490233e0
5.860816538e1,-6.443683105e0,-2.626659318e0,-6.248612974e0,9.352302135e0
