"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.207849846E1,-2.785330963E1,1.040710640E1,2.195709229E1
1.208849446E1,-2.793580627E1,1.049206161E1,2.208619690E1
1.209848946E1,-2.819181824E1,1.061044502E1,2.205564880E1
1.210848546E1,-2.811214066E1,1.095204544E1,2.234422302E1
1.211848146E1,-2.811792374E1,1.103313446E1,2.254978943E1
1.212847646E1,-2.825204468E1,1.138499260E1,2.266619873E1
1.213847246E1,-2.832008362E1,1.161725044E1,2.294622803E1
1.214846846E1,-2.836166382E1,1.176723289E1,2.309793091E1
1.215846446E1,-2.826463318E1,1.219704247E1,2.346005249E1
1.216845946E1,-2.844778061E1,1.213221741E1,2.355525208E1
1.217845546E1,-2.852728271E1,1.231839752E1,2.360437012E1
1.218845146E1,-2.839290619E1,1.247445488E1,2.406625366E1
1.219844646E1,-2.836085129E1,1.237303352E1,2.423718262E1
1.220844246E1,-2.840152740E1,1.280187416E1,2.458166504E1
1.221843846E1,-2.856085205E1,1.284561539E1,2.459858704E1
1.222843346E1,-2.881471252E1,1.293896294E1,2.449087524E1
1.223842946E1,-2.897880173E1,1.313624573E1,2.462211609E1
1.224842546E1,-2.902400589E1,1.304653549E1,2.495028687E1
1.225842046E1,-2.914834595E1,1.328302956E1,2.527650452E1
1.226841646E1,-2.918799210E1,1.318822479E1,2.556965637E1
1.227841246E1,-2.931581497E1,1.331382751E1,2.579981995E1
1.228840746E1,-2.955776596E1,1.348638535E1,2.596722412E1
1.229840346E1,-2.966038895E1,1.339896965E1,2.616799927E1
1.230839946E1,-2.982181168E1,1.367405128E1,2.643968201E1
1.231839446E1,-2.984617233E1,1.374561882E1,2.645967102E1
1.232839046E1,-3.003760910E1,1.411064911E1,2.673153687E1
1.233838646E1,-3.006651688E1,1.438462067E1,2.696295166E1
1.234838146E1,-3.009357452E1,1.427257156E1,2.713349915E1
1.235837746E1,-3.028130341E1,1.478760529E1,2.742059326E1
1.236837346E1,-3.017637253E1,1.473258018E1,2.758421326E1
1.237836946E1,-3.025583267E1,1.500360680E1,2.778822327E1
1.238836446E1,-3.028853607E1,1.544440842E1,2.816645813E1
1.239836046E1,-3.012549973E1,1.560097504E1,2.876818848E1
1.240835646E1,-3.015515137E1,1.596808243E1,2.865020752E1
1.241835146E1,-3.004253006E1,1.635491943E1,2.914836121E1
1.242834746E1,-2.994507980E1,1.669896698E1,2.948689270E1
1.243834346E1,-2.982198334E1,1.734590530E1,3.007270813E1
1.244833846E1,-2.966421890E1,1.745244980E1,3.039579773E1
1.245833446E1,-2.962488556E1,1.791855240E1,3.063015747E1
1.246833046E1,-2.949675751E1,1.823474884E1,3.127049255E1
1.247832546E1,-2.947254944E1,1.865921021E1,3.150479126E1
1.248832146E1,-2.947785568E1,1.914603806E1,3.176695251E1
1.249831746E1,-2.918834305E1,1.932349014E1,3.221646118E1
1.250831246E1,-2.937016678E1,1.977361679E1,3.243444824E1
1.251830846E1,-2.934449005E1,2.001001358E1,3.253120422E1
1.252830446E1,-2.939045334E1,2.029515457E1,3.273895264E1
1.253829946E1,-2.936265182E1,2.061156082E1,3.309980774E1
1.254829546E1,-2.910477448E1,2.071482086E1,3.362709045E1
1.255829146E1,-2.905088806E1,2.099789810E1,3.373483276E1
1.256828646E1,-2.874150848E1,2.140019226E1,3.403335571E1
1.257828246E1,-2.860692978E1,2.169672394E1,3.439352417E1
1.258827846E1,-2.859743500E1,2.231610107E1,3.475628662E1
1.259827446E1,-2.839717484E1,2.257672882E1,3.493754578E1
1.260826946E1,-2.825478363E1,2.300710678E1,3.503195190E1
1.261826546E1,-2.805175018E1,2.323556900E1,3.499456787E1
1.262826146E1,-2.777178192E1,2.354113388E1,3.536456299E1
1.263825646E1,-2.753956985E1,2.416652298E1,3.556805420E1
1.264825246E1,-2.708848572E1,2.430860138E1,3.588746643E1
1.265824846E1,-2.683414459E1,2.498308182E1,3.590328979E1
1.266824346E1,-2.663218307E1,2.565470505E1,3.597488403E1
1.267823946E1,-2.631335068E1,2.618594360E1,3.621464539E1
1.268823546E1,-2.588338470E1,2.683467865E1,3.599813843E1
1.269823046E1,-2.543477631E1,2.714812469E1,3.639328003E1
1.270822646E1,-2.508675766E1,2.779808807E1,3.634078979E1
1.271822246E1,-2.460929489E1,2.832130432E1,3.664677429E1
1.272821746E1,-2.405822754E1,2.841980743E1,3.656250000E1
1.273821346E1,-2.382717896E1,2.920402527E1,3.670639038E1
1.274820946E1,-2.342359161E1,2.943635941E1,3.683883667E1
1.275820446E1,-2.318727493E1,2.986589813E1,3.697682190E1
1.276819950E1,-2.294051743E1,3.037268829E1,3.698979187E1
1.277819550E1,-2.258567429E1,3.022029114E1,3.695729065E1
1.278819050E1,-2.209378052E1,3.063914490E1,3.737147522E1
1.279818650E1,-2.170909119E1,3.075765610E1,3.773867798E1
1.280818250E1,-2.142068100E1,3.099266815E1,3.770751953E1
1.281817850E1,-2.113625717E1,3.125491714E1,3.785418701E1
1.282817350E1,-2.098740005E1,3.102230453E1,3.831120300E1
1.283816950E1,-2.071854782E1,3.101889801E1,3.889041138E1
1.284816550E1,-2.072243500E1,3.061065292E1,3.916932678E1
1.285816050E1,-2.083604431E1,3.011443329E1,3.974012756E1
1.286815650E1,-2.075826645E1,2.952540970E1,4.025949097E1
1.287815250E1,-2.071616745E1,2.876410294E1,4.083259583E1
1.288814750E1,-2.046618271E1,2.838193893E1,4.143537903E1
1.289814350E1,-2.032348251E1,2.779204941E1,4.220848083E1
1.290813950E1,-2.019620514E1,2.742778397E1,4.236204529E1
1.291813450E1,-2.017598343E1,2.711701202E1,4.280270386E1
1.292813050E1,-2.021000671E1,2.671878815E1,4.294146729E1
1.293812650E1,-2.016769791E1,2.638745880E1,4.330320740E1
1.294812150E1,-2.041194153E1,2.586940002E1,4.349407959E1
1.295811750E1,-2.066044235E1,2.536215210E1,4.324957275E1
1.296811350E1,-2.088465881E1,2.481309509E1,4.335343933E1
1.297810850E1,-2.113599014E1,2.423760223E1,4.325804138E1
1.298810450E1,-2.134795380E1,2.397949600E1,4.328834534E1
1.299810050E1,-2.141834641E1,2.341451263E1,4.331791687E1
1.300809550E1,-2.153019333E1,2.316701889E1,4.359652710E1
1.301809150E1,-2.154158020E1,2.299868393E1,4.350074768E1
1.302808750E1,-2.135818100E1,2.237660217E1,4.371148682E1
1.303808250E1,-2.127642441E1,2.232339478E1,4.382327271E1
1.304807850E1,-2.115863419E1,2.199998474E1,4.416656494E1
1.305807450E1,-2.107607269E1,2.185070419E1,4.413766479E1
1.306807050E1,-2.106497574E1,2.163000488E1,4.415885925E1
1.307806550E1,-2.099842834E1,2.119253159E1,4.393862915E1
1.308806150E1,-2.120354080E1,2.131903839E1,4.368354797E1
1.309805750E1,-2.100923157E1,2.099339676E1,4.378340149E1
1.310805250E1,-2.108121109E1,2.083328629E1,4.352897644E1
1.311804850E1,-2.111210251E1,2.097571182E1,4.338659668E1
1.312804450E1,-2.093045044E1,2.079301453E1,4.356799316E1
1.313803950E1,-2.101154709E1,2.113434219E1,4.329153442E1
1.314803550E1,-2.101950836E1,2.119856644E1,4.314181519E1
1.315803150E1,-2.101950836E1,2.119856644E1,4.314181519E1
1.316802650E1,-2.089931870E1,2.134638596E1,4.304199219E1
1.317802250E1,-2.077574158E1,2.154751205E1,4.295228577E1
1.318801850E1,-2.036777878E1,2.148346710E1,4.307012939E1
1.319801350E1,-2.029588699E1,2.153288651E1,4.307301331E1
1.320800950E1,-2.008861160E1,2.144833755E1,4.317269897E1
1.321800550E1,-2.000402069E1,2.148546982E1,4.323069763E1
1.322800050E1,-1.982050705E1,2.138577271E1,4.327221680E1
1.323799650E1,-1.950953674E1,2.123348999E1,4.335516357E1
1.324799250E1,-1.944769669E1,2.105488968E1,4.332812500E1
1.325798750E1,-1.930542755E1,2.075639725E1,4.338363647E1
1.326798350E1,-1.920935059E1,2.035556793E1,4.341941833E1
1.327797950E1,-1.920464706E1,2.066426468E1,4.320530701E1
1.328797550E1,-1.894429016E1,2.031681442E1,4.329121399E1
1.329797050E1,-1.903585434E1,2.027481079E1,4.298951721E1
1.330796650E1,-1.884114838E1,2.025919724E1,4.302024841E1
1.331796250E1,-1.861931610E1,2.026530075E1,4.272348022E1
1.332795750E1,-1.846351624E1,2.059498596E1,4.244049072E1
1.333795350E1,-1.804450226E1,2.038492584E1,4.238603210E1
1.334794950E1,-1.795772552E1,2.074153137E1,4.197906494E1
1.335794450E1,-1.772147369E1,2.096152878E1,4.161367798E1
1.336794050E1,-1.750057220E1,2.100566101E1,4.117396545E1
1.337793650E1,-1.733610535E1,2.128007507E1,4.091386414E1
1.338793150E1,-1.680609894E1,2.119128036E1,4.056033325E1
1.339792750E1,-1.653958893E1,2.143774033E1,4.040333557E1
1.340792350E1,-1.623888397E1,2.178838348E1,4.013560486E1
1.341791850E1,-1.590465546E1,2.188735199E1,3.964430237E1
1.342791450E1,-1.563909912E1,2.245837021E1,3.935815430E1
1.343791050E1,-1.521021271E1,2.256853485E1,3.884701538E1
1.344790650E1,-1.484373474E1,2.291035080E1,3.839108276E1
1.345790150E1,-1.450962067E1,2.318799973E1,3.822033691E1
1.346789750E1,-1.415611267E1,2.328503036E1,3.760327148E1
1.347789350E1,-1.395579529E1,2.363706207E1,3.737619019E1
1.348788850E1,-1.364267731E1,2.361030960E1,3.694519043E1
1.349788450E1,-1.341657257E1,2.372939682E1,3.648373413E1
1.350788050E1,-1.319650269E1,2.404021835E1,3.606565857E1
1.351787550E1,-1.301498413E1,2.384655762E1,3.583460999E1
1.352787150E1,-1.285829926E1,2.404626465E1,3.582162476E1
1.353786750E1,-1.283048248E1,2.385244751E1,3.524986267E1
1.354786250E1,-1.289257050E1,2.378195953E1,3.505186462E1
1.355785850E1,-1.304006195E1,2.385501099E1,3.483053589E1
1.356785450E1,-1.300422668E1,2.360744476E1,3.452632141E1
1.357784950E1,-1.298634338E1,2.373522949E1,3.429122925E1
1.358784550E1,-1.311968994E1,2.378755951E1,3.404243469E1
1.359784150E1,-1.320031738E1,2.381575775E1,3.352513123E1
1.360783650E1,-1.328302002E1,2.407393646E1,3.316624451E1
1.361783250E1,-1.311171722E1,2.402733994E1,3.298846436E1
1.362782850E1,-1.307115173E1,2.443340302E1,3.272698975E1
1.363782450E1,-1.285135651E1,2.439963150E1,3.251356506E1
1.364781950E1,-1.289741516E1,2.451485443E1,3.219720459E1
1.365781550E1,-1.289623260E1,2.499271393E1,3.183518982E1
1.366781150E1,-1.258524323E1,2.488389587E1,3.168217468E1
1.367780650E1,-1.248482513E1,2.518487930E1,3.152838135E1
1.368780250E1,-1.228382111E1,2.520608521E1,3.154290771E1
1.369779850E1,-1.232799530E1,2.536530304E1,3.121270752E1
1.370779350E1,-1.214208221E1,2.565176392E1,3.113594055E1
1.371778950E1,-1.201985168E1,2.548401642E1,3.086352539E1
1.372778550E1,-1.191203308E1,2.583406067E1,3.074604797E1
1.373778050E1,-1.174884033E1,2.579930115E1,3.072352600E1
1.374777650E1,-1.164783478E1,2.570207977E1,3.051869202E1
1.375777250E1,-1.162831879E1,2.568615723E1,3.039831543E1
1.376776413E1,-1.141068268E1,2.553858185E1,3.068551636E1
1.377776013E1,-1.127191162E1,2.556912613E1,3.067660522E1
1.378775612E1,-1.118633270E1,2.544152451E1,3.066844177E1
1.379775112E1,-1.098588562E1,2.516866684E1,3.077067566E1
1.380774712E1,-1.098165894E1,2.507563019E1,3.070414734E1
1.381774313E1,-1.065167999E1,2.458756638E1,3.092504883E1
1.382773913E1,-1.067882538E1,2.437519455E1,3.073333740E1
1.383773413E1,-1.075620270E1,2.394107819E1,3.084928894E1
1.384773012E1,-1.074613190E1,2.347805786E1,3.085748291E1
1.385772612E1,-1.091985321E1,2.315271378E1,3.095791626E1
1.386772112E1,-1.088195801E1,2.251437378E1,3.123696899E1
1.387771713E1,-1.108475494E1,2.190377426E1,3.140309143E1
1.388771313E1,-1.120698547E1,2.134950256E1,3.136611938E1
1.389770813E1,-1.129656219E1,2.089427948E1,3.151107788E1
1.390770413E1,-1.140622711E1,2.059404755E1,3.141889954E1
1.391770012E1,-1.122476196E1,2.007644653E1,3.147180176E1
1.392769512E1,-1.164620972E1,2.000248718E1,3.133493042E1
1.393769113E1,-1.171237183E1,1.965868378E1,3.127960205E1
1.394768713E1,-1.184602356E1,1.956656647E1,3.108586121E1
1.395768213E1,-1.183422089E1,1.950019073E1,3.082427979E1
1.396767813E1,-1.184302521E1,1.921113968E1,3.059579468E1
1.397767412E1,-1.200534821E1,1.929167175E1,3.035917664E1
1.398767012E1,-1.214511108E1,1.934165192E1,3.024626160E1
1.399766512E1,-1.224462128E1,1.916357040E1,2.988995361E1
1.400766113E1,-1.228381348E1,1.916421509E1,2.961058044E1
1.401765713E1,-1.224255371E1,1.896856689E1,2.973666382E1
1.402765213E1,-1.249504852E1,1.908163071E1,2.933967590E1
1.403764812E1,-1.249645233E1,1.895465469E1,2.926805115E1
1.404764412E1,-1.251597595E1,1.869754410E1,2.904676819E1
1.405763912E1,-1.257798004E1,1.892284393E1,2.885728455E1
1.406763513E1,-1.254675293E1,1.868802261E1,2.892665100E1
1.407763113E1,-1.261318970E1,1.875803375E1,2.887785339E1
1.408762613E1,-1.275730133E1,1.885746002E1,2.878717041E1
1.409762213E1,-1.254349518E1,1.879288483E1,2.828196716E1
1.410761812E1,-1.261553192E1,1.900512695E1,2.835705566E1
1.411761412E1,-1.256217194E1,1.900610733E1,2.832940674E1
1.412760913E1,-1.249270630E1,1.914408112E1,2.830311584E1
1.413760513E1,-1.247869110E1,1.919544220E1,2.834254456E1
1.414760113E1,-1.227062988E1,1.915457535E1,2.834994507E1
1.415759613E1,-1.213839722E1,1.947079468E1,2.848371887E1
1.416759212E1,-1.198032379E1,1.933831406E1,2.833683777E1
1.417758812E1,-1.199176788E1,1.949752426E1,2.822229004E1
1.418758312E1,-1.171630096E1,1.951475143E1,2.825021362E1
1.419757913E1,-1.147657776E1,1.948089981E1,2.832073975E1
1.420757513E1,-1.126437378E1,1.944689178E1,2.836337280E1
1.421757013E1,-1.107032776E1,1.923004913E1,2.851055908E1
1.422756612E1,-1.095685577E1,1.924893570E1,2.835763550E1
1.423756212E1,-1.071298981E1,1.937819672E1,2.849554443E1
1.424755712E1,-1.044435120E1,1.915333176E1,2.843449402E1
1.425755313E1,-1.005878448E1,1.936945724E1,2.883941650E1
1.426754913E1,-9.898185730E0,1.935202408E1,2.874736023E1
1.427754513E1,-9.621734619E0,1.967386627E1,2.886863708E1
1.428754012E1,-9.251136780E0,1.990988541E1,2.861116028E1
1.429753612E1,-8.775291443E0,2.006813049E1,2.859893799E1
1.430753212E1,-8.427909851E0,2.056307983E1,2.853930664E1
1.431752713E1,-8.069404602E0,2.069471359E1,2.824468994E1
1.432752313E1,-7.788475037E0,2.108373642E1,2.797108459E1
1.433751913E1,-7.452003479E0,2.151939392E1,2.797943115E1
1.434751413E1,-6.999992371E0,2.163785172E1,2.757020569E1
1.435751012E1,-6.481140137E0,2.198871994E1,2.750172424E1
1.436750612E1,-6.106109619E0,2.205409622E1,2.723303223E1
1.437750112E1,-5.636184692E0,2.226667786E1,2.709877014E1
1.438749713E1,-5.227455139E0,2.259490967E1,2.682420349E1
1.439749313E1,-4.834617615E0,2.270186234E1,2.648719788E1
1.440748813E1,-4.429641724E0,2.283626556E1,2.642935181E1
1.441748412E1,-4.016777039E0,2.289802170E1,2.605581665E1
1.442748012E1,-3.850555420E0,2.322119141E1,2.561372375E1
1.443747613E1,-3.740432739E0,2.361412048E1,2.509452820E1
1.444747113E1,-3.443328857E0,2.386003494E1,2.447695923E1
1.445746713E1,-3.224929810E0,2.426306915E1,2.412730408E1
1.446746313E1,-2.698127747E0,2.446706009E1,2.355285645E1
1.447745812E1,-2.517333984E0,2.472367859E1,2.294435120E1
1.448745412E1,-2.208801270E0,2.516577530E1,2.263851929E1
1.449745012E1,-1.654365540E0,2.522658157E1,2.233341980E1
1.450744513E1,-1.381980896E0,2.568870544E1,2.194410706E1
1.451744113E1,-1.051132202E0,2.586721039E1,2.129498291E1
1.452743713E1,-6.127929688E-1,2.609429932E1,2.094720459E1
1.453743213E1,-4.686508179E-1,2.652310944E1,2.039059448E1
1.454742812E1,-7.407379150E-2,2.687621307E1,1.994429016E1
1.455742412E1,8.340454102E-2,2.716255188E1,1.938548279E1
1.456742013E1,4.525604248E-1,2.748066330E1,1.881074524E1
1.457741513E1,6.526184082E-1,2.782663345E1,1.826676941E1
1.458741113E1,9.581985474E-1,2.818075180E1,1.769886780E1
1.459740713E1,1.547035217E0,2.820510483E1,1.720117188E1
1.460740212E1,1.624267578E0,2.858166122E1,1.644097900E1
1.461739812E1,1.792121887E0,2.889852905E1,1.594320679E1
1.462739413E1,2.022979736E0,2.912189102E1,1.539506531E1
1.463738913E1,2.309249878E0,2.959199524E1,1.465496826E1
1.464738513E1,2.793403625E0,2.978397369E1,1.444599915E1
1.465738113E1,2.899139404E0,3.001757812E1,1.386422729E1
1.466737612E1,3.060882568E0,3.005334854E1,1.346110535E1
1.467737212E1,3.335365295E0,3.018424606E1,1.290422058E1
1.468736812E1,3.501052856E0,3.051246643E1,1.248249817E1
1.469736413E1,3.828521729E0,3.072764969E1,1.227854919E1
1.470735913E1,3.995849609E0,3.065956116E1,1.175511169E1
1.471735513E1,4.098175049E0,3.090608597E1,1.152880859E1
1.472735112E1,4.213165283E0,3.086012268E1,1.095681763E1
1.473734612E1,4.360946655E0,3.110277176E1,1.076483154E1
1.474734212E1,4.447463989E0,3.110527802E1,1.047827148E1
1.475733813E1,4.475280762E0,3.143072891E1,1.010551453E1
1.476733746E1,4.451492310E0,3.157652664E1,9.911071777E0
1.477733346E1,4.661155701E0,3.137176895E1,9.545288086E0
1.478732946E1,4.578796387E0,3.174608231E1,9.281311035E0
1.479732446E1,4.706962585E0,3.175653458E1,8.677886963E0
1.480732046E1,4.545120239E0,3.200721359E1,7.965911865E0
1.481731646E1,4.413330078E0,3.226679611E1,7.909255981E0
1.482731246E1,4.290374756E0,3.237328339E1,7.880584717E0
1.483730746E1,4.232017517E0,3.272875595E1,7.849136353E0
1.484730346E1,4.003517151E0,3.269326782E1,7.910995483E0
1.485729946E1,3.779731750E0,3.286658859E1,7.545989990E0
1.486729446E1,3.587821960E0,3.324195862E1,7.510604858E0
1.487729046E1,3.460205078E0,3.321130371E1,7.220535278E0
1.488728646E1,3.263740540E0,3.353704453E1,7.059631348E0
1.489728146E1,3.047477722E0,3.367427063E1,6.810577393E0
1.490727746E1,2.920608521E0,3.401318741E1,6.680297852E0
1.491727346E1,2.572257996E0,3.445657730E1,6.242782593E0
1.492726946E1,2.572257996E0,3.445657730E1,6.242782593E0
1.493726446E1,2.428726196E0,3.440024567E1,5.671585083E0
1.494726046E1,2.149360657E0,3.478924942E1,5.404739380E0
1.495725646E1,1.683311462E0,3.499264145E1,4.804367065E0
1.496725146E1,1.212814331E0,3.555172729E1,4.366271973E0
1.497724746E1,8.194351196E-1,3.582262802E1,3.970886230E0
1.498724346E1,5.420532227E-1,3.566838455E1,3.579711914E0
1.499723846E1,4.399871826E-1,3.601768112E1,3.282104492E0
1.500723446E1,4.452514648E-2,3.645028305E1,2.847030640E0
1.501723046E1,-2.639846802E-1,3.659658051E1,2.410873413E0
1.502722646E1,-5.908584595E-1,3.684568787E1,2.318313599E0
1.503722146E1,-7.139816284E-1,3.693181229E1,2.150436401E0
1.504721746E1,-8.991775513E-1,3.730431366E1,2.107849121E0
1.505721346E1,-1.034858704E0,3.734335327E1,1.905426025E0
1.506720846E1,-1.216835022E0,3.734761810E1,1.567901611E0
1.507720446E1,-1.432800293E0,3.773266983E1,1.509887695E0
1.508720046E1,-1.318771362E0,3.762203217E1,1.173904419E0
1.509719546E1,-1.562393188E0,3.802057648E1,1.091033936E0
1.510719146E1,-1.654647827E0,3.819450378E1,1.008560181E0
1.511718746E1,-1.687049866E0,3.819495010E1,7.355041504E-1
1.512718246E1,-1.793594360E0,3.839797211E1,5.360870361E-1
1.513717846E1,-1.811737061E0,3.845265198E1,4.692230225E-1
1.514717446E1,-1.839431763E0,3.880839157E1,1.984710693E-1
1.515717046E1,-1.823493958E0,3.883042145E1,1.038513184E-1
1.516716546E1,-1.804382324E0,3.893819809E1,-4.409790039E-3
1.517716146E1,-1.969604492E0,3.920190811E1,-7.200622559E-2
1.518715746E1,-1.732162476E0,3.920585251E1,-2.835693359E-1
1.519715246E1,-1.869865417E0,3.939592361E1,-3.936309814E-1
1.520714846E1,-1.810531616E0,3.945810699E1,-5.363464355E-1
1.521714446E1,-1.825180054E0,3.959051132E1,-5.404663086E-1
1.522713946E1,-1.921478271E0,3.994117737E1,-7.088165283E-1
1.523713546E1,-1.586128235E0,4.006082535E1,-8.630218506E-1
1.524713146E1,-1.662193298E0,4.022367477E1,-1.153625488E0
1.525712746E1,-1.506057739E0,4.030053329E1,-1.286346436E0
1.526712246E1,-1.359924316E0,4.035202408E1,-1.550857544E0
1.527711846E1,-1.274353027E0,4.069300079E1,-1.715881348E0
1.528711446E1,-1.047172546E0,4.085576248E1,-1.914825439E0
1.529710946E1,-1.077346802E0,4.105085754E1,-2.200546265E0
1.530710546E1,-1.063583374E0,4.123117447E1,-2.313400269E0
1.531710146E1,-9.432144165E-1,4.142252731E1,-2.653656006E0
1.532709646E1,-9.140777588E-1,4.168858337E1,-3.021881104E0
1.533709246E1,-6.559600830E-1,4.178732681E1,-3.288192749E0
1.534708846E1,-9.079742432E-1,4.209342575E1,-3.777084351E0
1.535708446E1,-9.088363647E-1,4.247021484E1,-3.926574707E0
1.536707946E1,-7.874984741E-1,4.242137527E1,-4.389678955E0
1.537707546E1,-8.107681274E-1,4.290696716E1,-4.673171997E0
1.538707146E1,-7.785491943E-1,4.314870071E1,-5.153884888E0
1.539706646E1,-8.830718994E-1,4.359445953E1,-5.565979004E0
1.540706246E1,-9.756469727E-1,4.399096298E1,-6.074462891E0
1.541705846E1,-9.803619385E-1,4.408776474E1,-6.740036011E0
1.542705346E1,-1.122032166E0,4.436098099E1,-7.407058716E0
1.543704946E1,-1.155593872E0,4.444133759E1,-7.933227539E0
1.544704546E1,-1.315826416E0,4.451376724E1,-8.808151245E0
1.545704146E1,-1.570587158E0,4.483301163E1,-9.604293823E0
1.546703646E1,-1.749694824E0,4.487236786E1,-1.056060791E1
1.547703246E1,-2.144134521E0,4.511921310E1,-1.132551575E1
1.548702846E1,-2.173934937E0,4.493129349E1,-1.213197327E1
1.549702346E1,-2.476371765E0,4.500779724E1,-1.307627869E1
1.550701946E1,-2.867385864E0,4.512469482E1,-1.391169739E1
1.551701546E1,-2.954681396E0,4.492770386E1,-1.466342163E1
1.552701146E1,-3.281692505E0,4.518822098E1,-1.544697571E1
1.553700646E1,-3.417465210E0,4.502750015E1,-1.628944397E1
1.554700246E1,-3.727500916E0,4.527311707E1,-1.706582642E1
1.555699846E1,-4.131591797E0,4.536717606E1,-1.749345398E1
1.556699346E1,-4.228233337E0,4.514399338E1,-1.800987244E1
1.557698946E1,-4.406921387E0,4.537005234E1,-1.846903992E1
1.558698546E1,-4.466773987E0,4.532696533E1,-1.891349792E1
1.559698046E1,-4.618148804E0,4.547024536E1,-1.958638000E1
1.560697646E1,-4.712867737E0,4.534420776E1,-2.029919434E1
1.561697246E1,-4.746726990E0,4.522554779E1,-2.078221130E1
1.562696746E1,-4.733505249E0,4.516415787E1,-2.146426392E1
1.563696346E1,-4.966880798E0,4.503512573E1,-2.246064758E1
1.564695946E1,-5.071449280E0,4.479265594E1,-2.317121887E1
1.565695546E1,-5.338493347E0,4.459369278E1,-2.386793518E1
1.566695046E1,-5.378616333E0,4.420744705E1,-2.481645203E1
1.567694646E1,-5.414146423E0,4.403941345E1,-2.550708008E1
1.568694246E1,-5.554222107E0,4.358047104E1,-2.632324219E1
1.569693746E1,-5.765640259E0,4.349686432E1,-2.710032654E1
1.570693346E1,-6.100059509E0,4.350680161E1,-2.779750061E1
1.571692946E1,-6.050498962E0,4.303655243E1,-2.830198669E1
1.572692546E1,-6.180358887E0,4.283098602E1,-2.868447876E1
1.573692046E1,-6.393470764E0,4.260797501E1,-2.953262329E1
1.574691646E1,-6.622802734E0,4.245619202E1,-3.015899658E1
1.575691246E1,-6.686424255E0,4.232255554E1,-3.067843628E1
1.576690258E1,-6.802536011E0,4.204710770E1,-3.121150208E1
1.577689858E1,-7.061485291E0,4.200936508E1,-3.147056580E1
