"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.432814758e1,1.087327173e0,1.232392208e0,-6.106691694e-1,1.753279147e0
4.433820058e1,1.425526618e0,9.037564686e-1,-3.988526861e-1,1.734354450e0
4.434825258e1,1.745092156e0,5.096681669e-1,-9.705552064e-2,1.820584534e0
4.435830458e1,2.087039081e0,9.752512515e-2,1.808801444e-1,2.097131590e0
4.436835658e1,2.445085731e0,-3.028714451e-1,4.250505511e-1,2.500168657e0
4.437840858e1,2.709616106e0,-6.599123731e-1,6.604955598e-1,2.865965486e0
4.438846058e1,3.008295389e0,-8.862654001e-1,8.210320350e-1,3.241820648e0
4.439851258e1,3.301695222e0,-1.075388035e0,8.688611627e-1,3.579465112e0
4.440856558e1,3.420699509e0,-1.359940739e0,8.846088839e-1,3.785915586e0
4.441861758e1,3.639688261e0,-1.510263005e0,8.434188310e-1,4.029836263e0
4.442866958e1,3.804483263e0,-1.568055131e0,8.070584321e-1,4.193355828e0
4.443872158e1,3.866666647e0,-1.636118475e0,7.701063681e-1,4.268613176e0
4.444877358e1,3.832773262e0,-1.636769270e0,7.673126415e-1,4.237680168e0
4.445882558e1,3.631250728e0,-1.681005649e0,7.776144122e-1,4.076327516e0
4.446887758e1,3.393543286e0,-1.782580994e0,8.303735467e-1,3.922148807e0
4.447892871e1,3.174001973e0,-1.837488104e0,8.941223037e-1,3.774931224e0
4.448898071e1,2.916832657e0,-1.923500207e0,8.835189629e-1,3.603938340e0
4.449903271e1,2.692457451e0,-2.124194044e0,8.265869629e-1,3.527715049e0
4.450908471e1,2.507041073e0,-2.413857214e0,7.532570314e-1,3.560808580e0
4.451913671e1,2.351356033e0,-2.695496834e0,7.391102779e-1,3.652514528e0
4.452918871e1,2.221337931e0,-2.975546304e0,8.002123658e-1,3.798494154e0
4.453924071e1,2.146610515e0,-3.247434523e0,8.989170206e-1,3.995224586e0
4.454929371e1,2.084610733e0,-3.454870345e0,1.001468997e0,4.157483754e0
4.455934571e1,2.017135034e0,-3.651479756e0,1.008422506e0,4.291742548e0
4.456939771e1,1.962365919e0,-3.833342780e0,1.004672102e0,4.422076764e0
4.457944971e1,1.855523840e0,-3.877919614e0,1.004509549e0,4.414778441e0
4.458950171e1,1.698599775e0,-3.815827446e0,9.519126749e-1,4.283913869e0
4.459955371e1,1.474087744e0,-3.897009603e0,6.651161027e-1,4.219241396e0
4.460960571e1,1.191702896e0,-4.391941033e0,9.481267489e-2,4.551734974e0
4.461965871e1,8.838826597e-1,-5.209128889e0,-4.425674935e-1,5.302088110e0
4.462971071e1,5.688218164e-1,-5.963319136e0,-6.373744266e-1,6.024199493e0
4.463976271e1,3.489571524e-1,-6.418255318e0,-5.154718939e-1,6.448370623e0
4.464981471e1,1.494524932e-1,-6.641261691e0,-2.294892541e-1,6.646905913e0
4.465986671e1,-1.118952423e-1,-6.634007050e0,1.166987300e-1,6.635976845e0
4.466991871e1,-3.581168157e-1,-6.356814530e0,4.969292036e-1,6.386256905e0
4.467997071e1,-7.141613781e-1,-5.419332783e0,7.945687064e-1,5.523634104e0
4.469002371e1,-1.316852022e0,-4.053623766e0,7.303862321e-1,4.324283632e0
4.470007571e1,-1.941225895e0,-2.775209001e0,3.155684912e-1,3.401430060e0
4.471012771e1,-2.628343316e0,-1.652722813e0,-1.570151723e-1,3.108751365e0
4.472017971e1,-3.482591702e0,-9.135894388e-1,-5.833135192e-1,3.647375123e0
4.473023171e1,-4.072775152e0,-3.410721821e-1,-1.097967936e0,4.231945328e0
4.474028371e1,-4.084625119e0,2.169059730e-1,-1.465452576e0,4.344969714e0
4.475033571e1,-3.706323715e0,4.443533063e-1,-1.694023744e0,4.099268445e0
4.476038771e1,-2.944977061e0,2.687438786e-1,-1.669272480e0,3.395818572e0
4.477044071e1,-2.106997383e0,-1.556923494e-1,-1.441061500e0,2.557408127e0
4.478049271e1,-1.320479050e0,-6.042021489e-1,-1.059352924e0,1.797485403e0
4.479054471e1,-5.941022533e-1,-8.313486430e-1,-6.102258774e-1,1.190156996e0
4.480059671e1,7.746157408e-2,-8.385012496e-1,-1.867389814e-1,8.625288912e-1
4.481064871e1,6.664153540e-1,-7.050271502e-1,1.138652424e-1,9.767998772e-1
4.482070071e1,1.073568674e0,-4.181987107e-1,2.696700776e-1,1.183284332e0
4.483075271e1,1.314809589e0,-9.167264700e-3,3.001785830e-1,1.348671745e0
4.484080571e1,1.419943112e0,4.908301923e-1,1.683729136e-1,1.511787735e0
4.485085771e1,1.540174729e0,9.777971292e-1,-1.393765712e-1,1.829658780e0
4.486090971e1,1.729754909e0,1.349047668e0,-4.359099634e-1,2.236514957e0
4.487096171e1,1.924571856e0,1.598998596e0,-6.358238912e-1,2.581674913e0
4.488101371e1,2.121914214e0,1.738297107e0,-7.162593591e-1,2.834999865e0
4.489106571e1,2.424778351e0,1.754169374e0,-7.462859809e-1,3.084412911e0
4.490111871e1,2.779178091e0,1.635918208e0,-6.956830072e-1,3.299095951e0
4.491117071e1,3.076338269e0,1.385695677e0,-4.796096778e-1,3.407937073e0
4.492122271e1,3.322778528e0,1.096996713e0,-1.840960765e-1,3.504019164e0
4.493127471e1,3.521200283e0,7.910578188e-1,6.353349726e-2,3.609523571e0
4.494132671e1,3.739941112e0,5.340481326e-1,3.152105319e-1,3.791005751e0
4.495137871e1,3.980975035e0,3.963830414e-1,4.934383428e-1,4.030975458e0
4.496143071e1,4.102696524e0,3.101629230e-1,6.190967613e-1,4.160721164e0
4.497148271e1,3.954722791e0,2.430822033e-1,5.897624499e-1,4.005838372e0
4.498153571e1,3.718320447e0,2.944727969e-1,5.196274370e-1,3.765983782e0
4.499158771e1,3.511355326e0,4.244742349e-1,5.372480214e-1,3.577489348e0
4.500163971e1,3.093725549e0,5.586602327e-1,4.561459708e-1,3.176681944e0
4.501169171e1,2.572978955e0,7.314723524e-1,4.054032121e-1,2.705480414e0
4.502174371e1,2.003545520e0,9.340675575e-1,4.530726743e-1,2.256535331e0
4.503179571e1,1.362962580e0,1.149125810e0,4.285471129e-1,1.833523861e0
4.504184771e1,6.467383039e-1,1.245772976e0,3.391677439e-1,1.444041378e0
4.505190071e1,-1.323926568e-2,1.315873198e0,2.191021872e-1,1.334055216e0
4.506195271e1,-3.345238853e-1,1.456025402e0,5.706527989e-2,1.495049380e0
4.507200471e1,-5.137872380e-1,1.465530051e0,-1.062351376e-1,1.556612207e0
4.508205671e1,-7.440260321e-1,1.417612996e0,-8.872974336e-2,1.603456987e0
4.509210871e1,-1.181879573e0,1.541395043e0,2.811077796e-1,1.962590021e0
4.510216071e1,-2.012021059e0,1.735822565e0,8.635863894e-1,2.794117064e0
4.511221271e1,-3.121535491e0,1.938570382e0,1.363580046e0,3.919360852e0
4.512226571e1,-4.113913237e0,2.067841211e0,1.594580147e0,4.872672290e0
4.513231771e1,-4.624010882e0,2.199243641e0,1.756777232e0,5.413355288e0
4.514236971e1,-4.780856595e0,2.297234497e0,1.490317276e0,5.509530080e0
4.515242171e1,-4.884637071e0,2.386600125e0,9.706518316e-1,5.522472676e0
4.516247371e1,-5.217187521e0,2.375499771e0,4.433938148e-1,5.749664588e0
4.517252571e1,-5.759129103e0,2.015793682e0,-8.342164099e-2,6.102290665e0
4.518257771e1,-6.539283911e0,1.322308643e0,-5.213260897e-1,6.691973932e0
4.519263071e1,-7.234645321e0,7.030943531e-1,-5.286648570e-1,7.287929824e0
4.520268271e1,-7.747770070e0,2.065739429e-1,-1.329598002e-1,7.751663832e0
4.521273471e1,-8.013811365e0,-7.698385656e-2,3.450348036e-1,8.021605084e0
4.522278671e1,-8.188001674e0,5.494570076e-2,7.298763549e-1,8.220651430e0
4.523283871e1,-8.071271369e0,8.678957874e-1,1.018456328e0,8.181437398e0
4.524289071e1,-7.539493418e0,2.204324872e0,1.127608641e0,7.935648076e0
4.525294271e1,-7.172615719e0,3.317959253e0,8.837329710e-1,7.952122598e0
4.526299571e1,-7.060923960e0,3.915494406e0,6.395450592e-1,8.099182767e0
4.527304771e1,-6.672743685e0,4.012072282e0,3.918523264e-1,7.795882280e0
4.528309971e1,-5.853594380e0,3.668687527e0,4.885401303e-1,6.925496862e0
4.529315171e1,-4.784744409e0,2.992454697e0,1.044961756e0,5.739382305e0
4.530320371e1,-3.597749691e0,2.143012138e0,1.603918151e0,4.484290055e0
4.531325571e1,-2.546840147e0,1.071464846e0,2.196657418e0,3.529835047e0
4.532330771e1,-1.777175828e0,4.044191623e-1,2.617728281e0,3.189735120e0
4.533336071e1,-9.077170801e-1,2.917526722e-2,3.002201421e0,3.136560994e0
4.534341271e1,-1.152907205e-1,-5.076812831e-1,3.259363135e0,3.300678761e0
4.535346471e1,4.306871939e-1,-8.685316721e-1,3.263674872e0,3.404616336e0
4.536351671e1,8.830295509e-1,-9.394531354e-1,2.842052032e0,3.120828918e0
4.537356871e1,1.110351754e0,-8.128892756e-1,2.235851305e0,2.625395408e0
4.538362071e1,1.098086634e0,-4.351340014e-1,1.598970821e0,1.987924431e0
4.539367271e1,1.032411293e0,5.279275596e-2,9.669669163e-1,1.415515867e0
4.540372571e1,8.789721680e-1,4.821064389e-1,5.590745080e-1,1.147860181e0
4.541377771e1,6.495911604e-1,8.922579190e-1,3.341508329e-1,1.153147713e0
4.542382971e1,4.081514400e-1,1.329832256e0,1.453296214e-1,1.398628659e0
4.543388171e1,1.702627337e-1,1.772281709e0,-5.547487378e-2,1.781305509e0
4.544393371e1,1.240428329e-2,2.131423834e0,-2.792185807e-1,2.149670775e0
4.545398571e1,-6.082566082e-2,2.338753529e0,-4.715335035e-1,2.386589968e0
4.546403771e1,-1.034197032e-2,2.430560955e0,-5.344671221e-1,2.488651967e0
4.547409046e1,1.691190183e-1,2.430942778e0,-4.947375941e-1,2.486533595e0
4.548414246e1,4.671562779e-1,2.279392596e0,-3.789849071e-1,2.357434019e0
4.549419446e1,7.753536594e-1,1.968036548e0,-1.509539851e-1,2.120643360e0
4.550424646e1,1.034163703e0,1.575184641e0,1.264764440e-1,1.888570229e0
4.551429846e1,1.266484106e0,1.185028007e0,3.763384938e-1,1.774796898e0
4.552435046e1,1.496415921e0,8.489326823e-1,5.457323678e-1,1.804929674e0
4.553440246e1,1.777835394e0,5.443816245e-1,6.716766787e-1,1.976916691e0
4.554445546e1,1.901344961e0,2.019371009e-1,7.831327951e-1,2.066201401e0
4.555450746e1,1.942820431e0,-1.235282779e-1,8.900362694e-1,2.140554840e0
4.556455946e1,2.032719033e0,-3.979983348e-1,1.035733827e0,2.315835465e0
4.557461146e1,1.995502675e0,-6.337045678e-1,1.147041205e0,2.387324010e0
4.558466346e1,2.058931516e0,-7.918202958e-1,1.199384456e0,2.510916454e0
4.559471546e1,2.097354155e0,-1.004293495e0,1.202617820e0,2.617974311e0
4.560476746e1,2.088730681e0,-1.288896776e0,1.168932084e0,2.718538757e0
4.561482046e1,2.115548351e0,-1.518869522e0,1.093968513e0,2.824761328e0
4.562487246e1,2.070962747e0,-1.722089210e0,1.044485866e0,2.888845560e0
4.563492446e1,2.031736701e0,-1.953252741e0,1.181373862e0,3.055944125e0
4.564497646e1,1.987332945e0,-2.150910849e0,1.341284612e0,3.221017561e0
4.565502846e1,1.809011579e0,-2.404338239e0,1.458136539e0,3.343580031e0
4.566508046e1,1.637297566e0,-2.685781685e0,1.545102178e0,3.504498155e0
4.567513246e1,1.533993638e0,-2.885258278e0,1.595737896e0,3.636513611e0
4.568518446e1,1.230658216e0,-3.155448173e0,1.590863657e0,3.741954034e0
4.569523746e1,1.137251285e0,-3.372794441e0,1.550985646e0,3.882607281e0
4.570528946e1,1.186302407e0,-3.624359492e0,1.457531937e0,4.082608784e0
4.571534146e1,1.290306832e0,-4.000225239e0,1.320153944e0,4.405621423e0
4.572539346e1,1.549551909e0,-4.330167831e0,1.230876317e0,4.760936995e0
4.573544546e1,1.880929992e0,-4.517972796e0,1.108071998e0,5.017748437e0
4.574549746e1,1.983768482e0,-4.759438829e0,8.729250506e-1,5.229683881e0
4.575554946e1,1.652338943e0,-5.327741997e0,5.380314752e-1,5.603975075e0
4.576560246e1,1.251166740e0,-6.115279500e0,1.795761788e-1,6.244542351e0
4.577565446e1,1.236553963e0,-6.742126161e0,-7.594827812e-2,6.855005399e0
4.578570646e1,1.546624793e0,-7.083763184e0,-3.605099714e-1,7.259594791e0
4.579575846e1,1.765117115e0,-7.227359106e0,-3.776973867e-1,7.449363288e0
4.580581046e1,1.890897156e0,-7.197186888e0,1.871342897e-2,7.441460969e0
4.581586246e1,1.805883903e0,-6.801608716e0,7.194741583e-1,7.073948039e0
4.582591446e1,1.403306614e0,-5.901089559e0,1.461157211e0,6.239159224e0
4.583596746e1,8.466978765e-1,-4.654490663e0,1.841856558e0,5.076772224e0
4.584601946e1,9.252224743e-2,-3.306844280e0,1.743050308e0,3.739251775e0
4.585607146e1,-7.492551970e-1,-2.288202303e0,1.259304310e0,2.717186132e0
4.586612346e1,-1.561662077e0,-1.549331761e0,4.186395907e-1,2.239302672e0
4.587617546e1,-2.215496562e0,-1.007675816e0,-3.507569619e-1,2.459037619e0
4.588622746e1,-2.447188974e0,-5.138977504e-1,-9.176526690e-1,2.663627450e0
4.589627946e1,-2.195157607e0,-2.329024932e-1,-1.264186735e0,2.543841307e0
4.590633246e1,-1.674142626e0,-3.302814379e-1,-1.365559913e0,2.185541863e0
4.591638446e1,-1.023864418e0,-6.819636852e-1,-1.213207201e0,1.727786018e0
4.592643646e1,-4.669434392e-1,-1.002503077e0,-7.872422183e-1,1.357497295e0
4.593648846e1,4.275133252e-2,-1.118922018e0,-3.374322538e-1,1.169476244e0
4.594654046e1,5.423964947e-1,-1.055400206e0,7.421987772e-2,1.188937400e0
4.595659246e1,1.009468573e0,-8.458272260e-1,4.107575440e-1,1.379555093e0
4.596664446e1,1.366083823e0,-5.557629374e-1,6.255082333e-1,1.601973160e0
4.597669746e1,1.619601552e0,-2.006855044e-1,7.128925323e-1,1.780898544e0
4.598674946e1,1.782244779e0,2.350349727e-1,7.005864823e-1,1.929367594e0
4.599680146e1,1.916531349e0,8.123890463e-1,5.801315010e-1,2.160930571e0
4.600685346e1,1.993623964e0,1.263466358e0,4.081146026e-1,2.395295656e0
4.601690546e1,2.089283828e0,1.639219546e0,2.666201699e-1,2.668938730e0
4.602695746e1,2.110579387e0,1.835973675e0,8.601605058e-2,2.798703886e0
4.603700946e1,2.093955168e0,1.979400320e0,4.480722268e-2,2.881784440e0
4.604706146e1,2.199533079e0,1.996368355e0,8.338831186e-2,2.971596538e0
4.605711446e1,2.374343777e0,1.839351611e0,3.968856096e-2,3.003714018e0
4.606716646e1,2.622936981e0,1.751746872e0,1.134453392e-1,3.156150401e0
4.607721846e1,2.880513262e0,1.537303746e0,3.235311198e-1,3.281056514e0
4.608727046e1,3.081363950e0,1.393242094e0,4.022662175e-1,3.405546276e0
4.609732246e1,3.042212749e0,1.250081204e0,4.637204540e-1,3.321565607e0
4.610737446e1,2.900977932e0,1.145745535e0,5.810027361e-1,3.172691282e0
4.611742646e1,2.532001668e0,1.177036909e0,6.370120454e-1,2.863954028e0
4.612747946e1,2.137792329e0,1.265492418e0,6.182307887e-1,2.560046173e0
4.613753146e1,1.666338932e0,1.301418881e0,8.172986609e-1,2.266793692e0
4.614758346e1,1.414968300e0,1.323109712e0,8.036038971e-1,2.097268181e0
4.615763546e1,1.238320407e0,1.361106966e0,6.595314270e-1,1.954745842e0
4.616768746e1,9.549421173e-1,1.437377462e0,6.907807016e-1,1.858802408e0
4.617773946e1,5.442412913e-1,1.547357741e0,7.975274706e-1,1.823887230e0
4.618779146e1,1.207754087e-1,1.650570161e0,9.615051053e-1,1.914016881e0
4.619784446e1,-2.775398451e-1,1.837674045e0,1.009345196e0,2.114911815e0
4.620789646e1,-7.977853328e-1,2.162432495e0,1.025757161e0,2.522846307e0
4.621794846e1,-1.446093614e0,2.439102275e0,9.911685419e-1,3.003801213e0
4.622800046e1,-1.943974671e0,2.648377631e0,9.024803869e-1,3.406965284e0
4.623805246e1,-2.251593763e0,2.787211581e0,7.092228198e-1,3.652563467e0
4.624810446e1,-2.594997230e0,2.883356763e0,5.529465529e-1,3.918355106e0
4.625815646e1,-3.126592163e0,2.888408173e0,4.402034643e-1,4.279282582e0
4.626820946e1,-3.873739439e0,2.780000210e0,2.725422299e-1,4.775828481e0
4.627826146e1,-4.480776903e0,2.670818076e0,6.967417918e-2,5.216846302e0
4.628831346e1,-4.878693377e0,2.398717895e0,-2.775498585e-1,5.443576998e0
4.629836546e1,-5.112374427e0,2.173534019e0,-6.537573016e-1,5.593569613e0
4.630841746e1,-5.360784613e0,1.993474860e0,-1.062851897e0,5.817354024e0
4.631846946e1,-5.921088790e0,1.620438289e0,-1.400806929e0,6.296615977e0
4.632852146e1,-6.781714150e0,1.087259930e0,-1.556169788e0,7.042403380e0
4.633857446e1,-7.543192366e0,4.188062364e-1,-1.297649766e0,7.665444844e0
4.634862646e1,-8.014442865e0,-3.229908371e-1,-7.274912757e-1,8.053872427e0
4.635867846e1,-8.476158893e0,-9.225807023e-1,-1.379404950e-1,8.527335593e0
4.636873046e1,-8.807514757e0,-1.043525680e0,4.121491814e-1,8.878689598e0
4.637878246e1,-9.054513425e0,-5.677149385e-1,5.210559118e-1,9.087244515e0
4.638883446e1,-9.016135225e0,5.310488033e-1,1.413395546e-1,9.032866882e0
4.639888646e1,-8.735148447e0,1.970860754e0,-4.695893774e-1,8.967029869e0
4.640893946e1,-8.288422925e0,2.973081703e0,-1.182664928e0,8.884585850e0
4.641899146e1,-7.626445023e0,3.396832345e0,-1.677993017e0,8.515679317e0
4.642904346e1,-6.749569082e0,3.297851263e0,-1.527190987e0,7.665821420e0
4.643909546e1,-5.742812448e0,2.659604870e0,-7.791659709e-1,6.376558044e0
4.644914746e1,-4.809720790e0,1.869272398e0,3.173388454e-1,5.169941714e0
4.645919946e1,-4.098343272e0,7.019155544e-1,1.214798155e0,4.331839976e0
4.646925146e1,-3.310365474e0,1.627432144e-1,2.088735359e0,3.917629426e0
4.647930358e1,-2.388904513e0,-1.725805700e-1,2.915955575e0,3.773519013e0
4.648935658e1,-1.626723461e0,-6.121245414e-1,3.465134840e0,3.876607426e0
4.649940858e1,-9.582516414e-1,-7.695140451e-1,3.655963401e0,3.857002263e0
4.650946058e1,-4.982260430e-1,-7.078083783e-1,3.399839568e0,3.508294596e0
4.651951258e1,-1.918354511e-1,-5.545663047e-1,2.742836477e0,2.804905803e0
4.652956458e1,9.566804945e-2,-3.159750554e-1,1.982618920e0,2.009918006e0
4.653961658e1,4.302574235e-1,5.991027921e-2,1.200465533e0,1.276647245e0
4.654966858e1,6.894925600e-1,4.680207887e-1,6.039717686e-1,1.029186740e0
4.655972158e1,7.407977843e-1,7.927239829e-1,3.229814816e-1,1.132037856e0
4.656977358e1,7.416315973e-1,1.093101006e0,2.106593559e-1,1.337633956e0
4.657982558e1,7.960913944e-1,1.386471895e0,1.603669059e-1,1.606792883e0
4.658987758e1,9.192787796e-1,1.574216342e0,1.852526557e-1,1.832361621e0
4.659992958e1,1.064906609e0,1.635541062e0,2.431108546e-1,1.966754570e0
4.660998158e1,1.274129341e0,1.516680909e0,2.634971720e-1,1.998288597e0
4.662003358e1,1.490855804e0,1.254656358e0,2.914392614e-1,1.970215838e0
4.663008658e1,1.755393780e0,8.973891431e-1,3.640605104e-1,2.004807885e0
4.664013858e1,2.051212606e0,4.768258184e-1,5.068284667e-1,2.166035806e0
4.665019058e1,2.382325811e0,6.955643088e-2,5.923463345e-1,2.455847826e0
4.666024258e1,2.693305297e0,-3.484069294e-1,6.573159170e-1,2.794162670e0
4.667029458e1,2.964020272e0,-7.462538213e-1,6.508828104e-1,3.125053499e0
4.668034658e1,3.243625354e0,-1.093488969e0,6.264893961e-1,3.479843750e0
4.669039858e1,3.450855355e0,-1.419951298e0,6.777928662e-1,3.792633325e0
4.670045158e1,3.584132110e0,-1.721509458e0,7.195805776e-1,4.040717017e0
4.671050358e1,3.773554416e0,-1.872848263e0,7.671862686e-1,4.282037869e0
4.672055558e1,3.843223990e0,-2.051039529e0,8.398859433e-1,4.436501120e0
4.673060758e1,3.849800938e0,-2.184421242e0,8.895252228e-1,4.514855319e0
4.674065958e1,3.854071160e0,-2.240596612e0,8.973768640e-1,4.547463350e0
4.675071158e1,3.775196899e0,-2.308296406e0,8.781721227e-1,4.511267028e0
4.676076358e1,3.671739773e0,-2.359339237e0,8.766402253e-1,4.451589905e0
4.677081558e1,3.554282075e0,-2.427869627e0,8.752265147e-1,4.392435935e0
4.678086858e1,3.395513797e0,-2.583065402e0,9.397913969e-1,4.368632359e0
4.679092058e1,3.222331549e0,-2.731464812e0,1.013223070e0,4.344069707e0
4.680097258e1,3.028205159e0,-2.885260909e0,1.049936568e0,4.312438265e0
4.681102458e1,2.745423285e0,-3.080713740e0,1.108993373e0,4.272939557e0
4.682107658e1,2.424548555e0,-3.241346694e0,1.213438677e0,4.225777740e0
4.683112858e1,2.204553498e0,-3.443318878e0,1.304343073e0,4.291597823e0
4.684118058e1,1.968210796e0,-3.682803582e0,1.313325566e0,4.377410194e0
4.685123358e1,1.769788456e0,-3.856180543e0,1.292590170e0,4.435433339e0
4.686128558e1,1.685808406e0,-3.996889402e0,1.303288236e0,4.529418848e0
4.687133758e1,1.693924926e0,-4.173304284e0,1.394596016e0,4.714949454e0
4.688138958e1,1.614087043e0,-4.398359229e0,1.501419969e0,4.919868170e0
4.689144158e1,1.376384863e0,-4.742034007e0,1.545550075e0,5.173977855e0
4.690149358e1,1.031851130e0,-5.368335122e0,1.460689434e0,5.658387788e0
4.691154558e1,7.985864013e-1,-6.225391926e0,1.281053613e0,6.405805432e0
4.692159858e1,8.236195010e-1,-6.934075048e0,1.189403259e0,7.083390852e0
4.693165058e1,9.136993665e-1,-7.374847519e0,1.247165490e0,7.535160531e0
4.694170258e1,1.015928577e0,-7.579751498e0,1.334609431e0,7.763113162e0
4.695175458e1,8.180120212e-1,-7.650579990e0,1.505675572e0,7.840126069e0
4.696180658e1,5.113629824e-1,-7.342804778e0,1.830428760e0,7.584770501e0
4.697185858e1,3.071366966e-2,-6.332463216e0,2.206212938e0,6.705848882e0
4.698191058e1,-5.998535746e-1,-4.937462572e0,2.368149236e0,5.508764995e0
4.699196258e1,-1.204222369e0,-3.434741598e0,2.232099731e0,4.269645251e0
4.700201558e1,-1.932141661e0,-1.987080638e0,1.904004275e0,3.362572399e0
4.701206758e1,-2.615161353e0,-7.578313082e-1,1.479025133e0,3.098530706e0
4.702211958e1,-3.128583725e0,1.886966658e-1,9.610355008e-1,3.278297087e0
4.703217158e1,-3.445496966e0,9.095276704e-1,3.893532264e-1,3.584729538e0
4.704222358e1,-3.142303047e0,1.342772436e0,-1.274388957e-1,3.419553615e0
4.705227558e1,-2.459647636e0,1.389617989e0,-4.994913805e-1,2.868866726e0
4.706232758e1,-1.457510887e0,1.100163565e0,-8.541168237e-1,2.015989436e0
4.707238058e1,-4.921390915e-1,6.413460016e-1,-1.008664581e0,1.292644505e0
4.708243258e1,2.587907481e-1,2.045174772e-1,-8.176138258e-1,8.816418876e-1
4.709248458e1,9.806710356e-1,-7.926222414e-2,-5.346085882e-1,1.119734130e0
4.710253658e1,1.596341913e0,-2.209317809e-1,-2.201260346e-1,1.626522003e0
4.711258858e1,1.983587219e0,-2.525158086e-1,-7.164588771e-3,1.999608416e0
4.712264058e1,2.178270848e0,-8.991789758e-2,6.052394450e-2,2.180965902e0
4.713269258e1,2.187677849e0,2.221553108e-1,-5.132334153e-2,2.199527549e0
4.714274558e1,2.017846055e0,5.582418644e-1,-3.527660286e-1,2.123153445e0
4.715279758e1,1.758105719e0,8.898205072e-1,-6.755908048e-1,2.083060054e0
4.716284958e1,1.546871545e0,1.242049177e0,-9.140999007e-1,2.184279369e0
4.717290158e1,1.409875376e0,1.552418506e0,-1.180284453e0,2.406412929e0
4.718295358e1,1.375593735e0,1.784950579e0,-1.431550419e0,2.669764652e0
4.719300558e1,1.392109780e0,1.879359430e0,-1.631621089e0,2.851692285e0
4.720305758e1,1.417959151e0,1.843236209e0,-1.633029683e0,2.841639284e0
4.721311058e1,1.513958153e0,1.694217871e0,-1.521304010e0,2.734375500e0
4.722316258e1,1.632189438e0,1.468411852e0,-1.269703583e0,2.536222174e0
4.723321458e1,1.644518293e0,1.218685165e0,-7.989863509e-1,2.197274023e0
4.724326658e1,1.682887722e0,9.517483681e-1,-3.497243071e-1,1.964750145e0
4.725331858e1,1.759638859e0,7.092374378e-1,6.656353354e-2,1.898361757e0
4.726337058e1,1.793440443e0,4.895230472e-1,4.533737693e-1,1.913533175e0
4.727342258e1,1.873839658e0,4.093752623e-1,8.907016826e-1,2.114760662e0
4.728347458e1,2.033940516e0,4.547441009e-1,1.246770219e0,2.428609108e0
4.729352758e1,2.140061048e0,4.954851606e-1,1.459797149e0,2.637493991e0
4.730357958e1,1.950995423e0,5.426508486e-1,1.590380677e0,2.574910442e0
4.731363158e1,1.676105536e0,7.871638656e-1,1.726072918e0,2.531458954e0
4.732368358e1,1.436813498e0,1.046026534e0,1.765588986e0,2.505176442e0
4.733373558e1,8.689477015e-1,1.053138503e0,1.680265245e0,2.165054759e0
4.734378758e1,4.305661565e-1,1.270621011e0,1.534378384e0,2.038181051e0
4.735383958e1,2.138893944e-1,1.549475310e0,1.320435780e0,2.046991221e0
4.736389258e1,2.993774414e-2,1.709967347e0,1.126083688e0,2.047669179e0
4.737394458e1,-2.143419689e-1,1.765375562e0,9.825813941e-1,2.031738062e0
4.738399658e1,-5.780896533e-1,1.736172813e0,8.262525022e-1,2.007779092e0
4.739404858e1,-1.130933953e0,1.659907579e0,7.184695335e-1,2.133190861e0
4.740410058e1,-1.748222755e0,1.673806411e0,5.476853013e-1,2.481505570e0
4.741415258e1,-2.455606041e0,1.765569690e0,9.037975453e-2,3.025790121e0
4.742420458e1,-3.096179041e0,1.806263387e0,-6.475686085e-1,3.642561898e0
4.743425758e1,-3.572656950e0,1.697368351e0,-1.407170454e0,4.198221729e0
4.744430958e1,-3.944215345e0,1.660603983e0,-1.944169968e0,4.700450738e0
4.745436158e1,-4.421728211e0,1.747799417e0,-2.210162001e0,5.243214591e0
4.746441358e1,-5.153129520e0,1.711304020e0,-2.407458898e0,5.939626558e0
4.747446558e1,-6.121724301e0,1.265599422e0,-2.409983579e0,6.699647093e0
4.748451796e1,-7.085048987e0,5.259418452e-1,-2.281402138e0,7.461858326e0
4.749456996e1,-8.102881417e0,-3.583232224e-1,-1.909329919e0,8.332504037e0
4.750462196e1,-9.145376233e0,-1.182480667e0,-1.333703113e0,9.317453030e0
4.751467496e1,-9.939136927e0,-1.521621514e0,-8.021724256e-1,1.008688532e1
4.752472696e1,-1.030486857e1,-1.253075271e0,-2.824824965e-1,1.038461893e1
4.753477896e1,-1.027530271e1,-1.467119032e-1,1.433737278e-3,1.027635014e1
4.754483096e1,-1.006880478e1,1.574596703e0,-4.438136814e-1,1.020084090e1
4.755488296e1,-1.007851116e1,3.087231047e0,-1.082308581e0,1.059616792e1
4.756493496e1,-1.018964685e1,4.213828120e0,-1.591208643e0,1.114078971e1
4.757498696e1,-9.721842699e0,4.791002099e0,-1.806976748e0,1.098786110e1
4.758503996e1,-8.767560148e0,4.648623567e0,-1.482936335e0,1.003388819e1
4.759509196e1,-7.531244166e0,3.674030128e0,-7.678294623e-1,8.414731021e0
4.760514396e1,-6.092291172e0,2.474794849e0,2.758131623e-3,6.575760706e0
4.761519596e1,-4.826439149e0,1.423407587e0,6.552811591e-1,5.074445528e0
4.762524796e1,-3.650503855e0,6.617902064e-1,1.405775893e0,3.967411062e0
